iteration,Episode_Reward/action_rate,Episode_Reward/angular_velocity,Episode_Reward/height,Episode_Reward/orientation,Episode_Reward/pose,Episode_Reward/upright,Episode_Reward/vertical_velocity,Episode_Termination/fallen,Episode_Termination/time_out,Loss/entropy,Loss/learning_rate,Loss/surrogate,Loss/value,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_reward,reward/action_rate,reward/angular_velocity,reward/height,reward/orientation,reward/pose,reward/upright,reward/vertical_velocity
152,,,,,,,,,,-6.404426574707031,5.852766480529681e-05,-0.06244346871972084,0.06223016604781151,0.044500112533569336,0.011902809143066406,1702.0,0.19428686797618866,145.86000061035156,-5.432355880737305,-0.02339756488800049,-0.8553629517555237,-10.028435707092285,-0.13034629821777344,-0.6794841885566711,1.845171570777893,-0.0051175374537706375
153,,,,,,,,,,-6.401217460632324,3.9018443203531206e-05,-0.04790102690458298,0.009761698544025421,0.04143166542053223,0.01076507568359375,1839.0,0.19436965882778168,145.86000061035156,-5.432355880737305,-0.02408444695174694,-0.1566283255815506,-0.08270001411437988,-0.2097528725862503,-0.6197453141212463,1.9944672584533691,-0.0021616078447550535
154,,,,,,,,,,-6.3912506103515625,3.9018443203531206e-05,-0.04656558111310005,0.007724735885858536,0.037837982177734375,0.010526180267333984,1984.0,0.19442684948444366,145.86000061035156,-5.432355880737305,-0.023254776373505592,-0.0718160942196846,-0.28992927074432373,-0.5308020114898682,-1.1989046335220337,1.9944747686386108,-0.005843650083988905
155,,,,,,,,,,-6.385890960693359,3.9018443203531206e-05,-0.04414907097816467,0.012162827886641026,0.03418087959289551,0.010771989822387695,2135.0,0.19443757832050323,145.86000061035156,-5.432355880737305,-0.0229384396225214,-0.07870922237634659,-1.4146366119384766,-0.6079496741294861,-1.7301689386367798,1.98322594165802,-0.017879271879792213
156,,,,,,,,,,-6.391805171966553,3.9018443203531206e-05,-0.04075469449162483,0.04498632252216339,0.031216859817504883,0.011140108108520508,2266.0,0.19435150921344757,145.6699981689453,-5.438085556030273,-0.023950690403580666,-0.5002726316452026,-6.92010498046875,-0.29647305607795715,-1.8559671640396118,1.8991092443466187,-0.023122886195778847
157,,,,,,,,,,-6.401197910308838,3.9018443203531206e-05,-0.045030564069747925,0.11562661081552505,0.03873586654663086,0.012134075164794922,1887.0,0.19432392716407776,145.05999755859375,-5.4408369064331055,-0.023164192214608192,-1.0229438543319702,-12.74317455291748,-0.12658041715621948,-1.0659259557724,1.80170738697052,-0.008049189113080502
158,,,,,,,,,,-6.401406764984131,3.9018443203531206e-05,-0.0377991758286953,0.00864842813462019,0.04668068885803223,0.011175155639648438,1659.0,0.19437715411186218,145.05999755859375,-5.4408369064331055,-0.02300438843667507,-0.15689268708229065,-0.04898770526051521,-0.14936083555221558,-0.48019054532051086,1.9966106414794922,-0.001740147708915174
159,,,,,,,,,,-6.395330429077148,3.9018443203531206e-05,-0.0456191748380661,0.00839000754058361,0.03939509391784668,0.010702133178710938,1916.0,0.19436711072921753,145.05999755859375,-5.4408369064331055,-0.023274919018149376,-0.08298242092132568,-0.17628653347492218,-0.4560071527957916,-1.07827889919281,1.9966697692871094,-0.004530342295765877
160,,,,,,,,,,-6.399235248565674,3.9018443203531206e-05,-0.04520002380013466,0.011427244171500206,0.03412199020385742,0.011047840118408203,2125.0,0.19436022639274597,145.05999755859375,-5.4408369064331055,-0.021483981981873512,-0.057115957140922546,-0.8481301665306091,-0.6285408139228821,-1.6056584119796753,1.990617275238037,-0.014712470583617687
161,,,,,,,,,,-6.400744438171387,3.9018443203531206e-05,-0.039561014622449875,0.040358953177928925,0.029394865036010742,0.01029515266418457,2418.0,0.19434203207492828,145.05999755859375,-5.4408369064331055,-0.022464854642748833,-0.4175513684749603,-4.942688465118408,-0.3832646906375885,-1.8691091537475586,1.9157047271728516,-0.0234416201710701
162,,,,,,,,,,-6.403508186340332,5.852766480529681e-05,-0.04168671742081642,0.1438181847333908,0.036103010177612305,0.01071786880493164,2050.0,0.19429923593997955,144.4199981689453,-5.45994758605957,-0.02321329154074192,-1.038632869720459,-13.603523254394531,-0.1534920483827591,-1.287582516670227,1.7827385663986206,-0.009074117988348007
163,,,,,,,,,,-6.413265228271484,3.9018443203531206e-05,-0.038877472281455994,0.02188440039753914,0.04687619209289551,0.01154470443725586,1643.0,0.19424591958522797,144.22999572753906,-5.4746994972229,-0.021149495616555214,-0.20822745561599731,-1.2036268711090088,-0.11095886677503586,-0.40270963311195374,1.9802550077438354,-0.0013179811649024487
164,,,,,,,,,,-6.415217399597168,2.60122942563612e-05,-0.04706830531358719,0.0095754936337471,0.038784027099609375,0.01030278205871582,1955.0,0.19426694512367249,144.22999572753906,-5.4746994972229,-0.021765390411019325,-0.10627210140228271,-0.11877194792032242,-0.4024020731449127,-0.9967554211616516,1.9968253374099731,-0.0042043994180858135
165,,,,,,,,,,-6.411046981811523,3.9018443203531206e-05,-0.033420152962207794,0.00820399634540081,0.03426098823547363,0.010541915893554688,2142.0,0.19431300461292267,144.22999572753906,-5.4746994972229,-0.02327682077884674,-0.04620178043842316,-0.6673094630241394,-0.6335744857788086,-1.595128059387207,1.9927973747253418,-0.014713995158672333
166,,,,,,,,,,-6.4000163078308105,5.852766480529681e-05,-0.04099144786596298,0.04501188173890114,0.030183076858520508,0.011263132095336914,2316.0,0.19443568587303162,144.22999572753906,-5.4746994972229,-0.023615384474396706,-0.31750762462615967,-4.464206218719482,-0.45989134907722473,-1.9970479011535645,1.925366997718811,-0.0244763046503067
167,,,,,,,,,,-6.384676456451416,5.852766480529681e-05,-0.05086982995271683,0.15395931899547577,0.03687000274658203,0.010760068893432617,2015.0,0.19449982047080994,143.47000122070312,-5.5049052238464355,-0.022533511742949486,-1.0553847551345825,-13.3696870803833,-0.24727512896060944,-1.414953589439392,1.773301124572754,-0.0074623338878154755
168,,,,,,,,,,-6.381901264190674,3.9018443203531206e-05,-0.04411492124199867,0.018694911152124405,0.047074079513549805,0.010937213897705078,1654.0,0.19447945058345795,143.27999877929688,-5.518995761871338,-0.02332288771867752,-0.2861189842224121,-1.7898012399673462,-0.12187790870666504,-0.4017539322376251,1.9706281423568726,-0.002160321921110153
169,,,,,,,,,,-6.385231018066406,3.9018443203531206e-05,-0.03899418190121651,0.007919401861727238,0.03874611854553223,0.01050710678100586,1949.0,0.1944391131401062,143.27999877929688,-5.518995761871338,-0.023005031049251556,-0.15289930999279022,-0.13218475878238678,-0.4393366277217865,-1.0339192152023315,1.9965020418167114,-0.003777307691052556
170,,,,,,,,,,-6.385743618011475,3.9018443203531206e-05,-0.02996133267879486,0.0055008879862725735,0.03429102897644043,0.010421991348266602,2147.0,0.19450223445892334,143.27999877929688,-5.518995761871338,-0.022991569712758064,-0.05037330090999603,-0.630139172077179,-0.7076683640480042,-1.6855698823928833,1.9933573007583618,-0.01305320579558611
171,,,,,,,,,,-6.375011444091797,3.9018443203531206e-05,-0.048926327377557755,0.07626994699239731,0.030198097229003906,0.010360956192016602,2366.0,0.19454850256443024,143.27999877929688,-5.518995761871338,-0.022907109931111336,-0.2910836637020111,-4.129100799560547,-0.4597799777984619,-1.979334831237793,1.9336735010147095,-0.025748884305357933
172,,,,,,,,,,-6.377566814422607,5.852766480529681e-05,-0.05315176397562027,0.09014799445867538,0.036058902740478516,0.01067805290222168,2054.0,0.19447018206119537,142.44000244140625,-5.545188903808594,-0.022151075303554535,-0.9771234393119812,-12.960980415344238,-0.1926829069852829,-1.4696325063705444,1.7899694442749023,-0.010475143790245056
173,,,,,,,,,,-6.3876261711120605,3.9018443203531206e-05,-0.047890953719615936,0.04268207773566246,0.04582500457763672,0.010847091674804688,1693.0,0.1944422721862793,142.22000122070312,-5.5555949211120605,-0.02248522825539112,-0.3282848000526428,-2.207434892654419,-0.13101084530353546,-0.4219156801700592,1.9604196548461914,-0.001935741282068193
174,,,,,,,,,,-6.389617919921875,2.60122942563612e-05,-0.043805692344903946,0.01079562772065401,0.0400393009185791,0.010718822479248047,1891.0,0.19444191455841064,142.22000122070312,-5.5555949211120605,-0.022202948108315468,-0.12768326699733734,-0.11934524029493332,-0.4064883291721344,-0.9665770530700684,1.9965635538101196,-0.003394724801182747
175,,,,,,,,,,-6.392422199249268,5.852766480529681e-05,-0.035601358860731125,0.005211447365581989,0.03539085388183594,0.010291337966918945,2101.0,0.19439762830734253,142.22000122070312,-5.5555949211120605,-0.02320648729801178,-0.044219970703125,-0.5493845343589783,-0.6870678067207336,-1.6070671081542969,1.994653582572937,-0.011000480502843857
176,,,,,,,,,,-6.3991475105285645,3.9018443203531206e-05,-0.054146453738212585,0.016444101929664612,0.02997589111328125,0.011088132858276367,2337.0,0.19437097012996674,142.22000122070312,-5.5555949211120605,-0.022252744063735008,-0.22884775698184967,-3.467296600341797,-0.4647194445133209,-1.9335218667984009,1.9483054876327515,-0.025293195620179176
177,,,,,,,,,,-6.403722286224365,5.852766480529681e-05,-0.049161333590745926,0.05512027442455292,0.0333099365234375,0.010737895965576172,2179.0,0.19434241950511932,141.60000610351562,-5.568181037902832,-0.024164436385035515,-1.0313701629638672,-12.766596794128418,-0.17823432385921478,-1.504356026649475,1.7832742929458618,-0.009302080608904362
178,,,,,,,,,,-6.409462928771973,3.9018443203531206e-05,-0.049428846687078476,0.019007032737135887,0.046486854553222656,0.011136054992675781,1666.0,0.19428201019763947,141.02000427246094,-5.582446098327637,-0.0229776743799448,-0.3775779902935028,-3.7298319339752197,-0.09887662529945374,-0.4059385061264038,1.9421137571334839,-0.0033279203344136477
179,,,,,,,,,,-6.418883800506592,2.60122942563612e-05,-0.052538320422172546,0.010683909989893436,0.03888821601867676,0.01125192642211914,1914.0,0.19423027336597443,141.02000427246094,-5.582446098327637,-0.02312442474067211,-0.1264425367116928,-0.076955646276474,-0.3239411413669586,-0.8212739825248718,1.9980770349502563,-0.0031943228095769882
180,,,,,,,,,,-6.425142765045166,2.60122942563612e-05,-0.041810955852270126,0.00856196042150259,0.036286115646362305,0.01071476936340332,2042.0,0.19419287145137787,141.02000427246094,-5.582446098327637,-0.022679969668388367,-0.05173103138804436,-0.3985147476196289,-0.6342759132385254,-1.493483543395996,1.995626449584961,-0.008556597866117954
181,,,,,,,,,,-6.426947593688965,2.60122942563612e-05,-0.046526502817869186,0.004847585689276457,0.030910015106201172,0.01046609878540039,2320.0,0.19421139359474182,141.02000427246094,-5.582446098327637,-0.021720165386795998,-0.16945910453796387,-2.621000289916992,-0.5392220616340637,-1.9482895135879517,1.9515358209609985,-0.019879400730133057
182,,,,,,,,,,-6.415809631347656,8.77914935699664e-05,-0.04303497076034546,0.15312045812606812,0.03214001655578613,0.010252237319946289,2264.0,0.19436119496822357,140.67999267578125,-5.580700397491455,-0.02166750840842724,-0.8760478496551514,-11.353976249694824,-0.24871818721294403,-1.6242121458053589,1.797500491142273,-0.011202526278793812
183,,,,,,,,,,-6.3922271728515625,3.9018443203531206e-05,-0.04820045083761215,0.07013709843158722,0.04450201988220215,0.010406732559204102,1748.0,0.1944524347782135,139.60000610351562,-5.58367919921875,-0.022970756515860558,-0.5660416483879089,-6.282381534576416,-0.13685233891010284,-0.4879673421382904,1.9037688970565796,-0.0028910550754517317
184,,,,,,,,,,-6.388234615325928,3.9018443203531206e-05,-0.037201300263404846,0.007274518720805645,0.041522979736328125,0.011179924011230469,1821.0,0.19443166255950928,139.60000610351562,-5.58367919921875,-0.021760335192084312,-0.17397654056549072,-0.0651840791106224,-0.3344449996948242,-0.8937845230102539,1.9981908798217773,-0.0025354723911732435
185,,,,,,,,,,-6.3956780433654785,3.9018443203531206e-05,-0.053701672703027725,0.006429499015212059,0.03590703010559082,0.010396957397460938,2073.0,0.19436095654964447,139.60000610351562,-5.58367919921875,-0.021738015115261078,-0.07258200645446777,-0.3563132584095001,-0.7236765027046204,-1.644468903541565,1.9952363967895508,-0.008066508919000626
186,,,,,,,,,,-6.403062343597412,3.9018443203531206e-05,-0.03803407773375511,0.008845983073115349,0.03124403953552246,0.010431051254272461,2303.0,0.19433467090129852,139.60000610351562,-5.58367919921875,-0.02275993488729,-0.18709059059619904,-2.506352424621582,-0.6898283958435059,-2.134399175643921,1.952940583229065,-0.019251102581620216
187,,,,,,,,,,-6.409900665283203,3.9018443203531206e-05,-0.046851176768541336,0.051773205399513245,0.03299379348754883,0.01076197624206543,2193.0,0.19425591826438904,139.22999572753906,-5.589157581329346,-0.023056218400597572,-0.7947964668273926,-10.242439270019531,-0.29921016097068787,-1.6952279806137085,1.8186877965927124,-0.01377899944782257
188,,,,,,,,,,-6.418902397155762,5.852766480529681e-05,-0.04995989054441452,0.05736110731959343,0.04375505447387695,0.010537862777709961,1768.0,0.19422340393066406,138.0800018310547,-5.6126203536987305,-0.022407742217183113,-0.5922923684120178,-7.349045276641846,-0.1587868183851242,-0.5355830788612366,1.8852189779281616,-0.001997502287849784
189,,,,,,,,,,-6.4271769523620605,2.60122942563612e-05,-0.04290539771318436,0.007817753590643406,0.04005694389343262,0.010281085968017578,1907.0,0.19412967562675476,138.0800018310547,-5.6126203536987305,-0.022214805707335472,-0.16552381217479706,-0.0557168573141098,-0.3196607828140259,-0.8039264678955078,1.998552680015564,-0.0022060987539589405
190,,,,,,,,,,-6.440624713897705,3.9018443203531206e-05,-0.03273068740963936,0.01025540940463543,0.038388967514038086,0.011388063430786133,1928.0,0.19402602314949036,138.0800018310547,-5.6126203536987305,-0.023467063903808594,-0.04756538197398186,-0.28899577260017395,-0.6828582286834717,-1.5116783380508423,1.9951092004776,-0.006223162170499563
191,,,,,,,,,,-6.451229572296143,3.9018443203531206e-05,-0.03873642161488533,0.012074992060661316,0.03329896926879883,0.011087894439697266,2162.0,0.19401958584785461,138.0800018310547,-5.6126203536987305,-0.022970745339989662,-0.1524471640586853,-2.0905630588531494,-0.6570389866828918,-1.848889946937561,1.952269196510315,-0.016695069149136543
192,,,,,,,,,,-6.4487385749816895,3.9018443203531206e-05,-0.0436125174164772,0.050809141248464584,0.03284025192260742,0.011291980743408203,2175.0,0.19404225051403046,137.7100067138672,-5.615960121154785,-0.02317955158650875,-0.671766459941864,-10.251729011535645,-0.45272955298423767,-1.6092772483825684,1.8032134771347046,-0.012565840035676956
193,,,,,,,,,,-6.439694881439209,5.852766480529681e-05,-0.05329315736889839,0.07214285433292389,0.04554176330566406,0.010953903198242188,1699.0,0.19418519735336304,136.57000732421875,-5.619961261749268,-0.023329928517341614,-0.5243614315986633,-6.8496270179748535,-0.22471563518047333,-0.5409359335899353,1.8848953247070312,-0.001627496792934835
194,,,,,,,,,,-6.41562032699585,2.60122942563612e-05,-0.03694318234920502,0.010176708921790123,0.03925299644470215,0.01044917106628418,1931.0,0.1943180412054062,136.57000732421875,-5.619961261749268,-0.022269120439887047,-0.18027235567569733,-0.05124368146061897,-0.3418094217777252,-0.8573516011238098,1.998770833015442,-0.0021218995098024607
195,,,,,,,,,,-6.4030985832214355,3.9018443203531206e-05,-0.05130470544099808,0.008533885702490807,0.036492109298706055,0.010307073593139648,2051.0,0.19437327980995178,136.57000732421875,-5.619961261749268,-0.023536890745162964,-0.06286349147558212,-0.3063652515411377,-0.7334022521972656,-1.5999341011047363,1.9958792924880981,-0.007265015039592981
196,,,,,,,,,,-6.395429611206055,3.9018443203531206e-05,-0.037091076374053955,0.012818453833460808,0.0309450626373291,0.011182069778442383,2278.0,0.1944170594215393,136.57000732421875,-5.619961261749268,-0.022049615159630775,-0.16294823586940765,-2.33583664894104,-0.717417299747467,-1.9716261625289917,1.9524797201156616,-0.018545575439929962
197,,,,,,,,,,-6.390635967254639,5.852766480529681e-05,-0.04662433639168739,0.0877603143453598,0.03250575065612793,0.011138200759887695,2199.0,0.19447433948516846,136.1999969482422,-5.617851734161377,-0.022175809368491173,-0.689439058303833,-10.353578567504883,-0.46190404891967773,-1.6496042013168335,1.8148759603500366,-0.014822271652519703
198,-0.009023097343742847,-0.1290459781885147,-1.5894737243652344,-0.19816453754901886,-0.5331647992134094,0.771968424320221,-0.0034895557910203934,1.0,0.0,-6.375319004058838,3.9018443203531206e-05,-0.05449213087558746,0.05015255883336067,0.043862104415893555,0.010778665542602539,1756.0,0.1946055144071579,135.1300048828125,-5.615056991577148,-0.022415772080421448,-0.5106325149536133,-6.584842205047607,-0.23218770325183868,-0.5769520401954651,1.8897517919540405,-0.0021105892956256866
199,,,,,,,,,,-6.362293243408203,3.9018443203531206e-05,-0.03729010745882988,0.010987439192831516,0.03870105743408203,0.010787010192871094,1939.0,0.19464357197284698,135.1300048828125,-5.615056991577148,-0.022823801264166832,-0.2034781575202942,-0.04817331209778786,-0.3735913038253784,-0.9101336598396301,1.9984055757522583,-0.0018695042235776782
200,,,,,,,,,,-6.359755039215088,2.60122942563612e-05,-0.04896704480051994,0.010115604847669601,0.0373990535736084,0.010615110397338867,1999.0,0.19463922083377838,135.1300048828125,-5.615056991577148,-0.020819852128624916,-0.0847976803779602,-0.38898953795433044,-0.8153970837593079,-1.7567909955978394,1.992916464805603,-0.008749389089643955
201,,,,,,,,,,-6.360241413116455,8.77914935699664e-05,-0.0279721450060606,0.022809498012065887,0.03192901611328125,0.010923147201538086,2240.0,0.19465935230255127,135.1300048828125,-5.615056991577148,-0.022705374285578728,-0.2064337581396103,-3.193598985671997,-0.6864688396453857,-2.0316052436828613,1.9360259771347046,-0.020348839461803436
202,,,,,,,,,,-6.355014801025391,3.9018443203531206e-05,-0.04902484267950058,0.0776481181383133,0.03543519973754883,0.01063394546508789,2083.0,0.19470666348934174,134.1999969482422,-5.613057613372803,-0.023797249421477318,-0.6650646328926086,-10.762042999267578,-0.29111406207084656,-1.4881082773208618,1.8219408988952637,-0.016733424738049507
203,,,,,,,,,,-6.345395565032959,3.9018443203531206e-05,-0.04222460836172104,0.025031592696905136,0.04138493537902832,0.010374784469604492,1854.0,0.19478417932987213,133.30999755859375,-5.611810207366943,-0.023087752982974052,-0.4313938617706299,-4.662694454193115,-0.1709500104188919,-0.5397908091545105,1.9306954145431519,-0.0025107781402766705
204,,,,,,,,,,-6.337688446044922,2.60122942563612e-05,-0.04743778333067894,0.007602973375469446,0.041380882263183594,0.011229276657104492,1824.0,0.19479970633983612,133.30999755859375,-5.611810207366943,-0.02213158644735813,-0.21748600900173187,-0.053131360560655594,-0.545214831829071,-1.1763086318969727,1.9986203908920288,-0.0027739398647099733
205,,,,,,,,,,-6.3360819816589355,2.60122942563612e-05,-0.044867489486932755,0.00829619262367487,0.034629106521606445,0.011152982711791992,2096.0,0.1948104053735733,133.30999755859375,-5.611810207366943,-0.022450393065810204,-0.07158472388982773,-0.4538038671016693,-0.9483449459075928,-1.9334856271743774,1.9893112182617188,-0.009201726876199245
206,,,,,,,,,,-6.336975574493408,5.852766480529681e-05,-0.033996764570474625,0.03123040869832039,0.030981063842773438,0.011160850524902344,2278.0,0.19476063549518585,133.30999755859375,-5.611810207366943,-0.021209755912423134,-0.24254386126995087,-4.1584792137146,-0.7531430721282959,-2.09271502494812,1.910261631011963,-0.01842663250863552
207,,,,,,,,,,-6.343655586242676,3.9018443203531206e-05,-0.04275314882397652,0.07666473090648651,0.03479123115539551,0.011233091354370117,2085.0,0.19475629925727844,132.58999633789062,-5.607387542724609,-0.022579848766326904,-0.6530394554138184,-10.768211364746094,-0.3646012842655182,-1.4298683404922485,1.8098182678222656,-0.011526172049343586
208,,,,,,,,,,-6.338472843170166,8.77914935699664e-05,-0.04080727696418762,0.03478327393531799,0.04265117645263672,0.011423110961914062,1775.0,0.19482606649398804,131.67999267578125,-5.58410120010376,-0.02292049489915371,-0.4306084215641022,-3.806478500366211,-0.20692940056324005,-0.5894255042076111,1.941367268562317,-0.00216595153324306
209,,,,,,,,,,-6.333059787750244,3.9018443203531206e-05,-0.03690440580248833,0.011472204700112343,0.039932966232299805,0.011157989501953125,1879.0,0.19481036067008972,131.67999267578125,-5.58410120010376,-0.022670229896903038,-0.23235388100147247,-0.10014500468969345,-0.6752414703369141,-1.4458330869674683,1.9987448453903198,-0.004206553101539612
210,,,,,,,,,,-6.333986282348633,3.9018443203531206e-05,-0.04465322941541672,0.006396130193024874,0.03572821617126465,0.012206077575683594,2002.0,0.19484899938106537,131.67999267578125,-5.58410120010376,-0.023625120520591736,-0.08800491690635681,-0.7429481148719788,-0.972791850566864,-2.081120729446411,1.9860715866088867,-0.01152755320072174
211,,,,,,,,,,-6.322960376739502,5.852766480529681e-05,-0.040798358619213104,0.04278139770030975,0.0311431884765625,0.011398792266845703,2256.0,0.19497554004192352,131.67999267578125,-5.58410120010376,-0.023312663659453392,-0.36461904644966125,-6.2159247398376465,-0.6245335340499878,-2.0617494583129883,1.8810452222824097,-0.019420921802520752
212,,,,,,,,,,-6.307412147521973,3.9018443203531206e-05,-0.04373545199632645,0.10012545436620712,0.03668713569641113,0.01116800308227539,2006.0,0.1950310915708542,130.7899932861328,-5.560802936553955,-0.02310592494904995,-0.6468954682350159,-10.73682689666748,-0.29802635312080383,-1.2524880170822144,1.8150116205215454,-0.00878124963492155
213,-0.008874263614416122,-0.12887902557849884,-1.5150835514068604,-0.2274353802204132,-0.5849844813346863,0.7460314631462097,-0.0034797973930835724,1.0,0.0,-6.300915718078613,3.9018443203531206e-05,-0.036556780338287354,0.03129234164953232,0.045094966888427734,0.011726140975952148,1689.0,0.19509664177894592,129.9600067138672,-5.542276382446289,-0.022323692217469215,-0.33047762513160706,-1.268876552581787,-0.255476713180542,-0.6285266280174255,1.9811800718307495,-0.0018933980027213693
214,,,,,,,,,,-6.294841289520264,3.9018443203531206e-05,-0.03922698646783829,0.013550671748816967,0.04033470153808594,0.011454105377197266,1853.0,0.1950877457857132,129.9600067138672,-5.542276382446289,-0.021948406472802162,-0.1960662603378296,-0.1592809110879898,-0.8180577158927917,-1.6281256675720215,1.9986685514450073,-0.006168557796627283
215,,,,,,,,,,-6.305960655212402,5.852766480529681e-05,-0.0343274287879467,0.01419688668102026,0.03556489944458008,0.011417150497436523,2043.0,0.19492200016975403,129.9600067138672,-5.542276382446289,-0.02289794385433197,-0.11178261041641235,-1.1726750135421753,-0.9282742142677307,-2.0976850986480713,1.9805617332458496,-0.01728734001517296
216,,,,,,,,,,-6.327944755554199,2.60122942563612e-05,-0.04712456092238426,0.03633738309144974,0.032488346099853516,0.011184930801391602,2198.0,0.19485969841480255,129.5500030517578,-5.533104419708252,-0.023460067808628082,-0.5429391264915466,-8.00960922241211,-0.5367764830589294,-2.0226306915283203,1.8515437841415405,-0.019306443631649017
217,,,,,,,,,,-6.330138206481934,5.852766480529681e-05,-0.046783629804849625,0.05474667251110077,0.03895998001098633,0.010869979858398438,1926.0,0.19488586485385895,128.44000244140625,-5.514179706573486,-0.02369237132370472,-0.7108774185180664,-10.35016918182373,-0.2855894863605499,-1.1296772956848145,1.816048502922058,-0.0031071386765688658
218,,,,,,,,,,-6.324787616729736,2.60122942563612e-05,-0.0505121611058712,0.010262935422360897,0.0426020622253418,0.010779142379760742,1798.0,0.19493018090724945,128.44000244140625,-5.514179706573486,-0.024164920672774315,-0.2623048722743988,-0.029429828748106956,-0.31655511260032654,-0.7246825695037842,1.99893057346344,-0.0020538403186947107
219,,,,,,,,,,-6.322707176208496,3.9018443203531206e-05,-0.039716266095638275,0.009838653728365898,0.03889298439025879,0.010520219802856445,1942.0,0.1949019581079483,128.44000244140625,-5.514179706573486,-0.022547578439116478,-0.16576597094535828,-0.18956638872623444,-0.8380756378173828,-1.7024517059326172,1.9976800680160522,-0.005525487009435892
220,,,,,,,,,,-6.323642253875732,3.9018443203531206e-05,-0.036677636206150055,0.013087264262139797,0.033734798431396484,0.011099100112915039,2141.0,0.19495759904384613,128.44000244140625,-5.514179706573486,-0.022991888225078583,-0.12750482559204102,-1.4761513471603394,-0.8664185404777527,-2.112637758255005,1.9680906534194946,-0.016504326835274696
221,,,,,,,,,,-6.316521644592285,3.9018443203531206e-05,-0.04750531539320946,0.054055191576480865,0.03276205062866211,0.01058197021484375,2214.0,0.19497820734977722,128.0500030517578,-5.49902868270874,-0.022353574633598328,-0.5557553172111511,-9.114768028259277,-0.5415977835655212,-1.87063729763031,1.8321571350097656,-0.0170134250074625
222,-0.00880714412778616,-0.1316101998090744,-1.5198992490768433,-0.2256338894367218,-0.5890483260154724,0.7496757507324219,-0.0037532951682806015,1.5,0.0,-6.318121910095215,5.852766480529681e-05,-0.05076653137803078,0.03516479954123497,0.039515018463134766,0.010664939880371094,1913.0,0.19494681060314178,127.02999877929688,-5.471922874450684,-0.023079141974449158,-0.5722386240959167,-8.331612586975098,-0.29310372471809387,-0.9291601777076721,1.8498592376708984,-0.0027833699714392424
223,,,,,,,,,,-6.321286678314209,2.60122942563612e-05,-0.04829155281186104,0.011396734975278378,0.039820194244384766,0.011147022247314453,1883.0,0.19494278728961945,127.02999877929688,-5.471922874450684,-0.021268770098686218,-0.23348407447338104,-0.029242902994155884,-0.3344951570034027,-0.8579206466674805,1.9982813596725464,-0.0022024328354746103
224,,,,,,,,,,-6.320162773132324,3.9018443203531206e-05,-0.045160118490457535,0.0040192739106714725,0.03793501853942871,0.01035308837890625,1988.0,0.19496573507785797,127.02999877929688,-5.471922874450684,-0.022115109488368034,-0.1398000419139862,-0.2476413995027542,-0.7876928448677063,-1.7597252130508423,1.9947205781936646,-0.007277546916157007
225,,,,,,,,,,-6.320153713226318,5.852766480529681e-05,-0.04080741107463837,0.008773775771260262,0.03206181526184082,0.01064300537109375,2247.0,0.19491538405418396,127.02999877929688,-5.471922874450684,-0.02334997057914734,-0.1674829125404358,-2.3410794734954834,-0.7428643107414246,-2.101951837539673,1.953091025352478,-0.020351707935333252
226,,,,,,,,,,-6.326416969299316,3.9018443203531206e-05,-0.04760773479938507,0.03929109126329422,0.03449583053588867,0.010524272918701172,2132.0,0.1948883831501007,126.3499984741211,-5.449598789215088,-0.02240915782749653,-0.5652533769607544,-9.411372184753418,-0.3444214165210724,-1.6944552659988403,1.8442808389663696,-0.021608328446745872
227,,,,,,,,,,-6.325084686279297,5.852766480529681e-05,-0.038236312568187714,0.0236078929156065,0.04036307334899902,0.010333061218261719,1893.0,0.1949419528245926,125.69999694824219,-5.429715633392334,-0.022743849083781242,-0.5388087630271912,-6.891255855560303,-0.17836721241474152,-0.8345026969909668,1.8944867849349976,-0.005347379017621279
228,,,,,,,,,,-6.323312282562256,2.60122942563612e-05,-0.04032044857740402,0.008302501402795315,0.03708600997924805,0.010268926620483398,2027.0,0.19488590955734253,125.69999694824219,-5.429715633392334,-0.023129001259803772,-0.23465530574321747,-0.04612788185477257,-0.5072917938232422,-1.1683720350265503,1.9984194040298462,-0.002823023358359933
229,,,,,,,,,,-6.334469318389893,3.9018443203531206e-05,-0.043502822518348694,0.0055624740198254585,0.035299062728881836,0.011229991912841797,2063.0,0.19480137526988983,125.69999694824219,-5.429715633392334,-0.02264409326016903,-0.10379377007484436,-0.4374772608280182,-0.8501618504524231,-1.8990310430526733,1.9906816482543945,-0.009820743463933468
230,,,,,,,,,,-6.344782829284668,3.9018443203531206e-05,-0.04226546362042427,0.013434580527245998,0.03196120262145996,0.010503768920898438,2260.0,0.1947624832391739,125.69999694824219,-5.429715633392334,-0.02336776815354824,-0.25382232666015625,-4.04865026473999,-0.6728546023368835,-2.079564094543457,1.9213234186172485,-0.02072727493941784
231,,,,,,,,,,-6.343319416046143,8.77914935699664e-05,-0.043943922966718674,0.041540153324604034,0.03598308563232422,0.010797739028930664,2052.0,0.19483636319637299,125.12000274658203,-5.416274070739746,-0.021803660318255424,-0.5437607169151306,-8.928645133972168,-0.2840596139431,-1.4524539709091187,1.857961654663086,-0.021294990554451942
