iteration,Episode_Reward/action_rate_l2,Episode_Reward/joint_limit,Episode_Reward/motion_body_ang_vel,Episode_Reward/motion_body_lin_vel,Episode_Reward/motion_body_ori,Episode_Reward/motion_body_pos,Episode_Reward/motion_global_root_ori,Episode_Reward/motion_global_root_pos,Episode_Reward/motion_joint_pos,Episode_Reward/motion_joint_vel,Episode_Termination/anchor_ori,Episode_Termination/anchor_pos,Episode_Termination/clip_end,Episode_Termination/ee_body_pos,Episode_Termination/incidental_bat_support,Episode_Termination/time_out,Loss/entropy,Loss/learning_rate,Loss/surrogate,Loss/value,Metrics/motion/error_anchor_ang_vel,Metrics/motion/error_anchor_lin_vel,Metrics/motion/error_anchor_pos,Metrics/motion/error_anchor_rot,Metrics/motion/error_body_ang_vel,Metrics/motion/error_body_lin_vel,Metrics/motion/error_body_pos,Metrics/motion/error_body_rot,Metrics/motion/error_joint_pos,Metrics/motion/error_joint_vel,Metrics/motion/sampling_entropy,Metrics/motion/sampling_top1_bin,Metrics/motion/sampling_top1_prob,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_reward,reward/action_rate_l2,reward/joint_limit,reward/motion_body_ang_vel,reward/motion_body_lin_vel,reward/motion_body_ori,reward/motion_body_pos,reward/motion_global_root_ori,reward/motion_global_root_pos,reward/motion_joint_pos,reward/motion_joint_vel
39,,,,,,,,,,,,,,,,,-5.315103054046631,5.852766480529681e-05,-0.024259699508547783,0.5141910910606384,,,,,,,,,,,,,,0.8424868583679199,0.02011394500732422,445.0,0.20148007571697235,137.8699951171875,13.431845664978027,-0.2623659670352936,-3.34184333041776e-05,0.712834358215332,0.8100234866142273,0.715802013874054,0.9218710064888,0.26355430483818054,0.4165513813495636,0.9189484715461731,0.0
40,,,,,,,,,,,,,,,,,-5.309130668640137,2.60122942563612e-05,-0.02768181823194027,0.6295896768569946,,,,,,,,,,,,,,0.8319339752197266,0.0204770565032959,450.0,0.2015620768070221,139.50999450683594,13.557626724243164,-0.2544431984424591,-1.3415994715160195e-07,0.7162960171699524,0.7621285915374756,0.6586782932281494,0.883675754070282,0.25020039081573486,0.37848708033561707,0.9241819381713867,0.0
41,-0.23821553587913513,-1.0378427759860642e-05,0.6818014979362488,0.7500082850456238,0.6726271510124207,0.8479646444320679,0.25383585691452026,0.3848361670970917,0.8612024188041687,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-5.296230792999268,1.7341530110570602e-05,-0.026751987636089325,1.044421672821045,2.6225953102111816,1.8734090328216553,0.6040127873420715,1.3690638542175293,2.9117746353149414,1.6837841272354126,0.32123905420303345,0.9186199307441711,0.5002913475036621,4.787235260009766,0.0,0.0,0.0,0.889517068862915,0.019860029220581055,422.0,0.201638326048851,141.39999389648438,13.67728042602539,-0.257369726896286,-3.1819934520171955e-05,0.7675386071205139,0.8709139823913574,0.8202447295188904,0.9437389373779297,0.34179291129112244,0.4391512870788574,0.9343500733375549,0.0
42,,,,,,,,,,,,,,,,,-5.288378715515137,3.9018443203531206e-05,-0.03186309337615967,0.18105241656303406,,,,,,,,,,,,,,0.8858950138092041,0.019433259963989258,424.0,0.20168308913707733,141.9600067138672,13.733349800109863,-0.2616174817085266,-1.8642291252035648e-05,0.7908007502555847,0.8795612454414368,0.82216477394104,0.9581034779548645,0.3412982225418091,0.4433385133743286,0.9342901706695557,0.0
43,,,,,,,,,,,,,,,,,-5.285271644592285,2.60122942563612e-05,-0.0381169393658638,0.23761442303657532,,,,,,,,,,,,,,0.8518667221069336,0.0189821720123291,440.0,0.20167112350463867,141.97999572753906,13.74172306060791,-0.2561231255531311,-1.0092216143675614e-05,0.7602671980857849,0.8579010963439941,0.7774530053138733,0.94740891456604,0.2991926968097687,0.43355894088745117,0.9216195940971375,0.0
44,,,,,,,,,,,,,,,,,-5.288232326507568,2.60122942563612e-05,-0.03371480852365494,0.756317138671875,,,,,,,,,,,,,,0.8621780872344971,0.020732879638671875,434.0,0.20165401697158813,141.74000549316406,13.69683837890625,-0.2596479058265686,-4.1433610022068024e-05,0.7421212792396545,0.8310214877128601,0.7728617787361145,0.9347984194755554,0.2956419885158539,0.415579229593277,0.919791042804718,0.0
45,,,,,,,,,,,,,,,,,-5.289307594299316,3.9018443203531206e-05,-0.03533555939793587,0.7717689871788025,,,,,,,,,,,,,,0.815479040145874,0.01947808265686035,459.0,0.20164600014686584,141.50999450683594,13.675064086914062,-0.25702008605003357,0.0,0.7272569537162781,0.8053064346313477,0.6707252860069275,0.9011187553405762,0.2584453523159027,0.3910738229751587,0.9218910336494446,0.0
46,,,,,,,,,,,,,,,,,-5.293236255645752,2.60122942563612e-05,-0.03319613263010979,1.4053157567977905,,,,,,,,,,,,,,0.8707089424133301,0.019415855407714844,431.0,0.20162244141101837,141.9199981689453,13.65417194366455,-0.2479906529188156,-4.2129518078581896e-06,0.7600385546684265,0.8049828410148621,0.7194105982780457,0.9017712473869324,0.30684876441955566,0.40337130427360535,0.9289090037345886,0.0
47,,,,,,,,,,,,,,,,,-5.290714263916016,2.60122942563612e-05,-0.041862670332193375,0.18352346122264862,,,,,,,,,,,,,,0.9143469333648682,0.020026206970214844,410.0,0.2016836553812027,141.9199981689453,13.65417194366455,-0.2655774652957916,-1.1563340194697957e-05,0.786262035369873,0.9012641906738281,0.8538749814033508,0.9667911529541016,0.3756338059902191,0.4655894339084625,0.9430885910987854,0.0
48,,,,,,,,,,,,,,,,,-5.277442932128906,2.60122942563612e-05,-0.03563762456178665,0.3624354898929596,,,,,,,,,,,,,,0.893150806427002,0.01974010467529297,420.0,0.20181168615818024,142.1699981689453,13.686897277832031,-0.2543710768222809,-2.62241712789546e-07,0.7876946330070496,0.9039826393127441,0.8074294924736023,0.9552748203277588,0.3416005074977875,0.46354761719703674,0.9389448761940002,0.0
49,,,,,,,,,,,,,,,,,-5.260010719299316,3.9018443203531206e-05,-0.03300873562693596,0.418904572725296,,,,,,,,,,,,,,0.8671138286590576,0.019788026809692383,432.0,0.20191745460033417,143.02000427246094,13.749653816223145,-0.25363075733184814,-1.5275387340807356e-05,0.7236488461494446,0.8043453693389893,0.7232058644294739,0.9232121109962463,0.27396073937416077,0.4149305820465088,0.9218788146972656,0.0
50,,,,,,,,,,,,,,,,,-5.247278690338135,2.60122942563612e-05,-0.03753667697310448,0.40912896394729614,,,,,,,,,,,,,,0.876004695892334,0.019349098205566406,428.0,0.2019931823015213,142.7899932861328,13.70371150970459,-0.2544546127319336,-6.786615927012463e-07,0.7499070167541504,0.8547661900520325,0.7546848654747009,0.9331846833229065,0.2934093773365021,0.43484243750572205,0.927913248538971,0.0
51,,,,,,,,,,,,,,,,,-5.2358293533325195,2.60122942563612e-05,-0.031162023544311523,0.41939738392829895,,,,,,,,,,,,,,0.8348352909088135,0.02029585838317871,449.0,0.20207442343235016,142.92999267578125,13.72373104095459,-0.26191022992134094,0.0,0.7334113121032715,0.8035635948181152,0.6585871577262878,0.8949480652809143,0.23811979591846466,0.3727780878543854,0.9255106449127197,0.0
