iteration,Episode_Reward/action_rate_l2,Episode_Reward/joint_limit,Episode_Reward/motion_body_ang_vel,Episode_Reward/motion_body_lin_vel,Episode_Reward/motion_body_ori,Episode_Reward/motion_body_pos,Episode_Reward/motion_global_root_ori,Episode_Reward/motion_global_root_pos,Episode_Reward/motion_joint_pos,Episode_Reward/motion_joint_vel,Episode_Termination/anchor_ori,Episode_Termination/anchor_pos,Episode_Termination/clip_end,Episode_Termination/ee_body_pos,Episode_Termination/fallen,Episode_Termination/incidental_bat_support,Episode_Termination/time_out,Loss/entropy,Loss/learning_rate,Loss/surrogate,Loss/value,Metrics/motion/error_anchor_ang_vel,Metrics/motion/error_anchor_lin_vel,Metrics/motion/error_anchor_pos,Metrics/motion/error_anchor_rot,Metrics/motion/error_body_ang_vel,Metrics/motion/error_body_lin_vel,Metrics/motion/error_body_pos,Metrics/motion/error_body_rot,Metrics/motion/error_joint_pos,Metrics/motion/error_joint_vel,Metrics/motion/sampling_entropy,Metrics/motion/sampling_top1_bin,Metrics/motion/sampling_top1_prob,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_reward,reward/action_rate_l2,reward/joint_limit,reward/motion_body_ang_vel,reward/motion_body_lin_vel,reward/motion_body_ori,reward/motion_body_pos,reward/motion_global_root_ori,reward/motion_global_root_pos,reward/motion_joint_pos,reward/motion_joint_vel
44,,,,,,,,,,,,,,,,,,-25.263423919677734,1.4999999621068127e-05,-0.034023042768239975,0.08991549164056778,,,,,,,,,,,,,,7.770287990570068,0.01789093017578125,24.0,0.10133092105388641,142.46551513671875,16.143537521362305,-0.06410254538059235,0.0,0.9837921261787415,0.992732048034668,0.9784798622131348,0.9978848099708557,0.4927383363246918,0.49666762351989746,0.9814494252204895,0.0
45,,,,,,,,,,,,,,,,,,-25.254676818847656,2.2500000341096893e-05,-0.02900327369570732,0.10725212842226028,,,,,,,,,,,,,,7.696261405944824,0.017578840255737305,24.0,0.10129837691783905,142.46551513671875,16.143537521362305,-0.06402940303087234,0.0,0.9733921885490417,0.9553523659706116,0.9300615191459656,0.9850406646728516,0.4737818241119385,0.4724777042865753,0.9650313854217529,0.0
46,,,,,,,,,,,,,,,,,,-25.26679039001465,3.3749998692655936e-05,-0.02080865576863289,0.6415682435035706,,,,,,,,,,,,,,7.7450270652771,0.018085002899169922,24.0,0.10126644372940063,141.7118682861328,16.04901695251465,-0.06343557685613632,0.0,0.9731106758117676,0.9780222773551941,0.9502988457679749,0.9905223846435547,0.4848234951496124,0.48553192615509033,0.9637594223022461,0.0
47,,,,,,,,,,,,,,,,,,-25.2666072845459,2.2500000341096893e-05,-0.030058063566684723,0.06053870543837547,,,,,,,,,,,,,,7.222308158874512,0.017905235290527344,26.0,0.10129456967115402,141.21665954589844,16.001625061035156,-0.0622030608355999,0.0,0.9815147519111633,0.9811704754829407,0.927004337310791,0.9894623160362244,0.4796887934207916,0.47380325198173523,0.9511231780052185,0.0
48,,,,,,,,,,,,,,,,,,-25.262264251708984,1.4999999621068127e-05,-0.032998986542224884,5.009919166564941,,,,,,,,,,,,,,7.101377964019775,0.016433000564575195,26.0,0.101290263235569,141.96774291992188,16.069561004638672,-0.06269001215696335,-8.414784247179341e-08,0.951995849609375,0.899141252040863,0.8471700549125671,0.9536156058311462,0.4408954679965973,0.42938563227653503,0.9433431625366211,0.0
49,,,,,,,,,,,,,,,,,,-25.26226043701172,2.2500000341096893e-05,-0.03731979429721832,0.1020122617483139,,,,,,,,,,,,,,9.116133689880371,0.018121957778930664,21.0,0.1013055145740509,142.14285278320312,16.09918212890625,-0.062041785567998886,0.0,0.9786074161529541,0.9900996685028076,0.9746484756469727,0.9975211024284363,0.4889536201953888,0.4960648715496063,0.9777066707611084,0.0
50,,,,,,,,,,,,,,,,,,-25.260133743286133,2.2500000341096893e-05,-0.040116529911756516,0.0593334436416626,,,,,,,,,,,,,,8.331615447998047,0.022378921508789062,22.0,0.1012907326221466,142.14285278320312,16.09918212890625,-0.06283217668533325,0.0,0.9782999157905579,0.9718987345695496,0.9500415921211243,0.9918619990348816,0.4813271462917328,0.4818378686904907,0.9721524119377136,0.0
51,,,,,,,,,,,,,,,,,,-25.259126663208008,2.2500000341096893e-05,-0.024654917418956757,1.537947654724121,,,,,,,,,,,,,,7.890223026275635,0.01715683937072754,24.0,0.10132734477519989,141.421875,16.008655548095703,-0.060773104429244995,0.0,0.973253071308136,0.9611561894416809,0.9369152188301086,0.9848787188529968,0.4746643006801605,0.4771803915500641,0.9678120613098145,0.0
52,,,,,,,,,,,,,,,,,,-25.249427795410156,2.2500000341096893e-05,-0.031143223866820335,0.056614235043525696,,,,,,,,,,,,,,8.128618240356445,0.017850160598754883,23.0,0.10135896503925323,141.421875,16.008655548095703,-0.05874084308743477,0.0,0.9690301418304443,0.9556629657745361,0.9304570555686951,0.9854949116706848,0.4710475504398346,0.4692246913909912,0.9689896702766418,0.0
53,,,,,,,,,,,,,,,,,,-25.244571685791016,3.3749998692655936e-05,-0.02060762792825699,0.8577273488044739,,,,,,,,,,,,,,8.366580963134766,0.020552873611450195,22.0,0.1013532429933548,143.2205810546875,16.238529205322266,-0.06288687139749527,0.0,0.9695342183113098,0.9644832015037537,0.9395859837532043,0.9840647578239441,0.4719807207584381,0.47164198756217957,0.9766495823860168,0.0
