iteration,Episode_Reward/action_rate_l2,Episode_Reward/joint_limit,Episode_Reward/motion_body_ang_vel,Episode_Reward/motion_body_lin_vel,Episode_Reward/motion_body_ori,Episode_Reward/motion_body_pos,Episode_Reward/motion_global_root_ori,Episode_Reward/motion_global_root_pos,Episode_Reward/motion_joint_pos,Episode_Reward/motion_joint_vel,Episode_Reward/motion_world_foot_pos,Episode_Termination/anchor_ori,Episode_Termination/anchor_pos,Episode_Termination/clip_end,Episode_Termination/ee_body_pos,Episode_Termination/fallen,Episode_Termination/incidental_bat_support,Episode_Termination/time_out,Loss/entropy,Loss/learning_rate,Loss/surrogate,Loss/value,Metrics/motion/error_anchor_ang_vel,Metrics/motion/error_anchor_lin_vel,Metrics/motion/error_anchor_pos,Metrics/motion/error_anchor_rot,Metrics/motion/error_body_ang_vel,Metrics/motion/error_body_lin_vel,Metrics/motion/error_body_pos,Metrics/motion/error_body_rot,Metrics/motion/error_joint_pos,Metrics/motion/error_joint_vel,Metrics/motion/sampling_entropy,Metrics/motion/sampling_top1_bin,Metrics/motion/sampling_top1_prob,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_reward,reward/action_rate_l2,reward/joint_limit,reward/motion_body_ang_vel,reward/motion_body_lin_vel,reward/motion_body_ori,reward/motion_body_pos,reward/motion_global_root_ori,reward/motion_global_root_pos,reward/motion_joint_pos,reward/motion_joint_vel,reward/motion_world_foot_pos
56,,,,,,,,,,,,,,,,,,,-25.430164337158203,1.4999999621068127e-05,-0.03705078363418579,0.14440785348415375,,,,,,,,,,,,,,8.43949031829834,0.020586013793945312,22.0,0.10073501616716385,136.27999877929688,16.934621810913086,-0.06173888221383095,-9.017801971822337e-08,0.9779974818229675,0.9894121289253235,0.9860900044441223,0.998272716999054,0.49035894870758057,0.4973473846912384,0.9879152178764343,0.0,0.8154612183570862
57,,,,,,,,,,,,,,,,,,,-25.426176071166992,3.3749998692655936e-05,-0.02989947982132435,0.15631994605064392,,,,,,,,,,,,,,8.820823669433594,0.023448944091796875,21.0,0.10077599436044693,136.27999877929688,16.934621810913086,-0.06053732708096504,0.0,0.9766800403594971,0.9886231422424316,0.9799054265022278,0.9971930980682373,0.48711511492729187,0.4931340217590332,0.9838469624519348,0.0,0.8242456316947937
58,,,,,,,,,,,,,,,,,,,-25.406064987182617,1.4999999621068127e-05,-0.03803316131234169,0.16164129972457886,,,,,,,,,,,,,,8.559770584106445,0.0199282169342041,22.0,0.10085432231426239,136.27999877929688,16.934621810913086,-0.059023529291152954,-4.2630063035176136e-08,0.9583871364593506,0.9545018672943115,0.9329153895378113,0.9834260940551758,0.46059131622314453,0.4723348915576935,0.9743247032165527,0.0,0.8240856528282166
59,,,,,,,,,,,,,,,,,,,-25.388389587402344,2.2500000341096893e-05,-0.029067592695355415,1.9253267049789429,,,,,,,,,,,,,,8.976301193237305,0.01892995834350586,21.0,0.10092014074325562,137.33766174316406,17.067060470581055,-0.06106213852763176,0.0,0.9401103854179382,0.9516798853874207,0.94599848985672,0.9771706461906433,0.4678836166858673,0.4803650379180908,0.9810977578163147,0.0,0.8900561332702637
60,,,,,,,,,,,,,,,,,,,-25.3724365234375,1.4999999621068127e-05,-0.04084976390004158,0.11095637083053589,,,,,,,,,,,,,,7.910215854644775,0.01640033721923828,24.0,0.1009395644068718,137.33766174316406,17.067060470581055,-0.058407679200172424,0.0,0.9650368094444275,0.9869918823242188,0.974134624004364,0.9982134699821472,0.4868899881839752,0.4984287917613983,0.9758583903312683,0.0,0.8123955726623535
61,,,,,,,,,,,,,,,,,,,-25.37371063232422,3.3749998692655936e-05,-0.029545411467552185,0.09619233012199402,,,,,,,,,,,,,,7.762312889099121,0.019726037979125977,24.0,0.10091888159513474,139.9499969482422,17.467632293701172,-0.06259187310934067,0.0,0.9747467637062073,0.9786995053291321,0.9426124095916748,0.9925307631492615,0.47899743914604187,0.48647773265838623,0.9639158248901367,0.0,0.6468072533607483
62,,,,,,,,,,,,,,,,,,,-25.372234344482422,1.4999999621068127e-05,-0.0313161201775074,3.363386631011963,,,,,,,,,,,,,,7.8504252433776855,0.02022576332092285,24.0,0.10095922648906708,140.74073791503906,17.57187843322754,-0.058177649974823,0.0,0.9692849516868591,0.921981155872345,0.8868573307991028,0.9701494574546814,0.4562922716140747,0.44828882813453674,0.9642760157585144,0.0,0.6458567976951599
63,,,,,,,,,,,,,,,,,,,-25.364404678344727,2.2500000341096893e-05,-0.029459577053785324,5.6639533042907715,,,,,,,,,,,,,,8.013379096984863,0.01700282096862793,23.0,0.10096663981676102,142.6144561767578,17.81619644165039,-0.05897058919072151,0.0,0.9676893353462219,0.9235231280326843,0.9049835205078125,0.9682765007019043,0.45855429768562317,0.4551072120666504,0.9766138195991516,0.0,0.8010344505310059
64,,,,,,,,,,,,,,,,,,,-25.367206573486328,2.2500000341096893e-05,-0.03358040004968643,0.09794517606496811,,,,,,,,,,,,,,8.161820411682129,0.01824808120727539,23.0,0.10093232989311218,140.57647705078125,17.579174041748047,-0.061930786818265915,0.0,0.9843161702156067,0.9943605065345764,0.9908416271209717,0.9992165565490723,0.49579527974128723,0.4988575875759125,0.9910037517547607,0.0,0.9112043380737305
65,,,,,,,,,,,,,,,,,,,-25.376371383666992,3.3749998692655936e-05,-0.02699035219848156,0.101739801466465,,,,,,,,,,,,,,7.508321762084961,0.01643514633178711,25.0,0.10091191530227661,140.57647705078125,17.579174041748047,-0.060268450528383255,0.0,0.9772443771362305,0.9918761253356934,0.9768328070640564,0.9983959794044495,0.4916304349899292,0.4979759454727173,0.976418673992157,0.0,0.8052323460578918
66,,,,,,,,,,,,,,,,,,,-25.37372398376465,2.2500000341096893e-05,-0.028797777369618416,0.05791328847408295,,,,,,,,,,,,,,8.210102081298828,0.023470163345336914,23.0,0.10094510763883591,140.57647705078125,17.579174041748047,-0.062174949795007706,0.0,0.9777092933654785,0.978445827960968,0.9345059394836426,0.9921172261238098,0.4796970784664154,0.48361432552337646,0.9558160901069641,0.0,0.563747227191925
67,,,,,,,,,,,,,,,,,,,-25.366493225097656,2.2500000341096893e-05,-0.02960989810526371,3.5021557807922363,,,,,,,,,,,,,,7.2394866943359375,0.016551971435546875,26.0,0.1009620875120163,140.19540405273438,17.54375648498535,-0.06537570804357529,0.0,0.946340024471283,0.8796828389167786,0.8274087905883789,0.9546094536781311,0.42790380120277405,0.42275962233543396,0.9519041180610657,0.0,0.5087373852729797
68,-0.017137566581368446,0.0,0.27268466353416443,0.264144629240036,0.25515010952949524,0.2747136354446411,0.13024258613586426,0.12980161607265472,0.27234962582588196,0.0,0.19710874557495117,0.0,0.0,0.3333333432674408,1.0,0.0,0.0,0.0,-25.360332489013672,2.2500000341096893e-05,-0.031151890754699707,6.571087837219238,1.835550308227539,1.296104907989502,0.40637120604515076,0.4872725009918213,1.7870153188705444,1.0832890272140503,0.17964129149913788,0.5183888077735901,0.3497959077358246,1.1814275979995728,1.0,0.5,0.09090909361839294,7.680844306945801,0.01623988151550293,24.0,0.100990429520607,139.6923065185547,17.484691619873047,-0.06291148066520691,0.0,0.9530227780342102,0.9103314280509949,0.8888659477233887,0.9635447859764099,0.45057976245880127,0.44947943091392517,0.9720497131347656,0.0,0.7380045056343079
69,,,,,,,,,,,,,,,,,,,-25.353139877319336,2.2500000341096893e-05,-0.03869374468922615,0.0751279667019844,,,,,,,,,,,,,,8.08295726776123,0.01904916763305664,23.0,0.10100623220205307,139.6923065185547,17.484691619873047,-0.05992035195231438,0.0,0.9817140698432922,0.9890115857124329,0.970503032207489,0.9966879487037659,0.48838886618614197,0.49375954270362854,0.9800059199333191,0.0,0.8037900328636169
70,,,,,,,,,,,,,,,,,,,-25.344850540161133,2.2500000341096893e-05,-0.02944382280111313,3.6569838523864746,,,,,,,,,,,,,,8.017923355102539,0.016527891159057617,23.0,0.10105838626623154,138.726318359375,17.386585235595703,-0.05967018008232117,0.0,0.9735321402549744,0.9454615712165833,0.9264469742774963,0.9785404205322266,0.4691910743713379,0.46722212433815,0.9775979518890381,0.0,0.8092783093452454
71,,,,,,,,,,,,,,,,,,,-25.326221466064453,1.4999999621068127e-05,-0.036512136459350586,0.0873287245631218,,,,,,,,,,,,,,8.121698379516602,0.018408775329589844,23.0,0.101128488779068,137.9895782470703,17.303638458251953,-0.05870803818106651,0.0,0.9870688319206238,0.9767376780509949,0.9597024917602539,0.991960346698761,0.484022855758667,0.4840281009674072,0.9851943850517273,0.0,0.824444055557251
72,,,,,,,,,,,,,,,,,,,-25.30912208557129,3.3749998692655936e-05,-0.025107700377702713,2.602921962738037,,,,,,,,,,,,,,8.353858947753906,0.021973133087158203,22.0,0.1011928915977478,138.98968505859375,17.437686920166016,-0.0613476000726223,0.0,0.9774916172027588,0.9636507630348206,0.9599229693412781,0.9850634932518005,0.4806685149669647,0.4811069965362549,0.9913758635520935,0.0,0.9110774993896484
73,-0.0019966168329119682,0.0,0.030355898663401604,0.03042980097234249,0.03043520078063011,0.030473504215478897,0.015211720950901508,0.015236965380609035,0.030429791659116745,0.0,0.030474983155727386,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-25.28656005859375,1.4999999621068127e-05,-0.04771271347999573,0.0736396461725235,0.3752675950527191,0.040790583938360214,0.003966850694268942,0.017067261040210724,0.3092685043811798,0.05234357342123985,0.003168730763718486,0.012129399925470352,0.036046531051397324,1.2076094150543213,1.0,0.5,0.09090909361839294,9.729524612426758,0.025059938430786133,19.0,0.10126848518848419,137.7346954345703,17.282363891601562,-0.06221965327858925,0.0,0.98410564661026,0.9935018420219421,0.9914584159851074,0.9994161128997803,0.49524497985839844,0.49964630603790283,0.9912975430488586,0.0,0.967546284198761
74,,,,,,,,,,,,,,,,,,,-25.272403717041016,2.2500000341096893e-05,-0.024686405435204506,0.09253302216529846,,,,,,,,,,,,,,8.068575859069824,0.016885995864868164,23.0,0.10130187124013901,137.89898681640625,17.32196044921875,-0.06207134947180748,0.0,0.9789316058158875,0.991733729839325,0.9804174304008484,0.9987795352935791,0.4923710525035858,0.49818357825279236,0.9806733131408691,0.0,0.9022520184516907
75,,,,,,,,,,,,,,,,,,,-25.262767791748047,1.4999999621068127e-05,-0.02782469615340233,0.08621523529291153,,,,,,,,,,,,,,7.703675270080566,0.016304731369018555,24.0,0.1013331487774849,138.3800048828125,17.404109954833984,-0.06265565007925034,0.0,0.9800164699554443,0.9905114769935608,0.9717726111412048,0.9974815249443054,0.48953866958618164,0.49585387110710144,0.9761201739311218,0.0,0.8102049231529236
76,,,,,,,,,,,,,,,,,,,-25.251325607299805,3.3749998692655936e-05,-0.031066369265317917,0.08665288239717484,,,,,,,,,,,,,,7.828808307647705,0.02456974983215332,24.0,0.10139936953783035,139.66000366210938,17.581066131591797,-0.06298693269491196,0.0,0.9741514325141907,0.9578489661216736,0.9339289665222168,0.9864882826805115,0.4745166599750519,0.47271212935447693,0.9741048812866211,0.0,0.7496525645256042
77,,,,,,,,,,,,,,,,,,,-25.22980499267578,1.4999999621068127e-05,-0.03424130007624626,6.05102014541626,,,,,,,,,,,,,,7.935341835021973,0.01842808723449707,24.0,0.10145917534828186,143.92999267578125,18.1264705657959,-0.06385684758424759,0.0,0.9657864570617676,0.9281850457191467,0.9093530774116516,0.9703956246376038,0.4593742787837982,0.45803534984588623,0.9790771007537842,0.0,0.7686708569526672
78,,,,,,,,,,,,,,,,,,,-25.222583770751953,2.2500000341096893e-05,-0.02531026303768158,0.061080217361450195,,,,,,,,,,,,,,8.251716613769531,0.018592119216918945,23.0,0.10144694149494171,143.92999267578125,18.1264705657959,-0.06058726832270622,0.0,0.9869213104248047,0.9947721362113953,0.9814112782478333,0.9984427094459534,0.4931764304637909,0.4979184567928314,0.9827747941017151,0.0,0.7228705883026123
79,,,,,,,,,,,,,,,,,,,-25.229368209838867,1.4999999621068127e-05,-0.037928506731987,0.052461158484220505,,,,,,,,,,,,,,7.9135637283325195,0.0172121524810791,24.0,0.10141986608505249,143.92999267578125,18.1264705657959,-0.062214210629463196,0.0,0.9764571189880371,0.9797976613044739,0.958688497543335,0.9938712120056152,0.4837445318698883,0.48695698380470276,0.9769800305366516,0.0,0.62748783826828
80,,,,,,,,,,,,,,,,,,,-25.232877731323242,2.2500000341096893e-05,-0.02708359621465206,3.53121018409729,,,,,,,,,,,,,,8.557781219482422,0.04399514198303223,22.0,0.10142312943935394,145.77999877929688,18.37936019897461,-0.06125233694911003,0.0,0.9705824851989746,0.9542333483695984,0.9449450373649597,0.9825544357299805,0.4739699363708496,0.4730997085571289,0.9841158986091614,0.0,0.6414914131164551
81,-0.012009859085083008,0.0,0.18643589317798615,0.18804486095905304,0.18802911043167114,0.18910588324069977,0.09367060661315918,0.0945773497223854,0.18815909326076508,0.0,0.18469345569610596,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-25.228759765625,3.3749998692655936e-05,-0.023961758241057396,0.0813094899058342,0.5007776618003845,0.07072993367910385,0.00387528445571661,0.04418794438242912,0.33394184708595276,0.0695502981543541,0.00610061502084136,0.02970033325254917,0.07964373379945755,0.8978366851806641,1.0,0.5,0.09090909361839294,9.670639038085938,0.025412797927856445,19.0,0.10145480930805206,144.25999450683594,18.259084701538086,-0.06510898470878601,0.0,0.9820558428764343,0.9905146956443787,0.9779634475708008,0.9952149391174316,0.4908847510814667,0.48913952708244324,0.9843452572822571,0.0,0.6834171414375305
82,,,,,,,,,,,,,,,,,,,-25.21890640258789,1.4999999621068127e-05,-0.0409853458404541,0.14784108102321625,,,,,,,,,,,,,,7.953036308288574,0.016643047332763672,24.0,0.10149023681879044,144.25999450683594,18.259084701538086,-0.06125757098197937,0.0,0.9720175862312317,0.9553835391998291,0.9278529286384583,0.9785296320915222,0.4623265564441681,0.4684053361415863,0.9792671799659729,0.0,0.6050487160682678
83,-0.017634127289056778,0.0,0.2805265188217163,0.2760053873062134,0.26824942231178284,0.2820749878883362,0.13426363468170166,0.13426174223423004,0.28297972679138184,0.0,0.205440953373909,0.0,0.0,0.5,0.5,0.0,0.0,0.0,-25.205001831054688,5.062499985797331e-05,-0.022459594532847404,2.0959157943725586,1.7827939987182617,0.9253817200660706,0.28424498438835144,0.44460198283195496,1.9602084159851074,0.8314809203147888,0.14423680305480957,0.42042967677116394,0.21466651558876038,4.225555419921875,1.0,0.5,0.09090909361839294,8.030872344970703,0.019267797470092773,23.0,0.10157801955938339,145.75,18.460372924804688,-0.06259029358625412,-1.7028214926995133e-07,0.9709442257881165,0.9725096821784973,0.9663118720054626,0.9848732948303223,0.4819422960281372,0.4862078130245209,0.9868901371955872,0.0,0.6862772107124329
84,,,,,,,,,,,,,,,,,,,-25.179378509521484,1.4999999621068127e-05,-0.04493538662791252,0.04309563711285591,,,,,,,,,,,,,,7.555877208709717,0.016690969467163086,25.0,0.10163790732622147,145.75,18.460372924804688,-0.06033289059996605,0.0,0.9805023670196533,0.992486298084259,0.9774567484855652,0.9977550506591797,0.4920720160007477,0.4949827194213867,0.9759039282798767,0.0,0.6218335032463074
85,,,,,,,,,,,,,,,,,,,-25.168540954589844,2.2500000341096893e-05,-0.024766545742750168,0.04193814471364021,,,,,,,,,,,,,,7.4353790283203125,0.020467042922973633,25.0,0.10166026651859283,145.75,18.460372924804688,-0.06356452405452728,-3.259573020386597e-07,0.9789779782295227,0.9751527905464172,0.9334664344787598,0.9909682273864746,0.4754377603530884,0.4805030822753906,0.958287239074707,0.0,0.43086695671081543
86,,,,,,,,,,,,,,,,,,,-25.168439865112305,2.2500000341096893e-05,-0.034123003482818604,3.913764715194702,,,,,,,,,,,,,,6.979442119598389,0.018459081649780273,27.0,0.10164139419794083,144.9600067138672,18.379419326782227,-0.0645105391740799,0.0,0.9475157260894775,0.901232898235321,0.8203796744346619,0.9533053040504456,0.41466596722602844,0.4265463650226593,0.9404627680778503,0.0,0.34766316413879395
87,,,,,,,,,,,,,,,,,,,-25.173484802246094,1.4999999621068127e-05,-0.03616507723927498,5.722514629364014,,,,,,,,,,,,,,7.1058478355407715,0.018199920654296875,26.0,0.10162562131881714,146.5500030517578,18.5202693939209,-0.06442725658416748,0.0,0.9421086311340332,0.9060938358306885,0.8448486328125,0.9474243521690369,0.4279838800430298,0.42564859986305237,0.9516453742980957,0.0,0.4202265739440918
88,,,,,,,,,,,,,,,,,,,-25.173776626586914,2.2500000341096893e-05,-0.029637455940246582,4.484443664550781,,,,,,,,,,,,,,7.999668121337891,0.01882004737854004,23.0,0.10164275020360947,146.74000549316406,18.543380737304688,-0.06258078664541245,0.0,0.9507015347480774,0.8993053436279297,0.8206079602241516,0.9413029551506042,0.41403040289878845,0.41569197177886963,0.9493107795715332,0.0,0.4386153221130371
89,,,,,,,,,,,,,,,,,,,-25.16469383239746,1.4999999621068127e-05,-0.03346418961882591,6.5756635665893555,,,,,,,,,,,,,,7.497320175170898,0.016630887985229492,25.0,0.10169301182031631,148.19000244140625,18.6982421875,-0.06657122075557709,0.0,0.9579731822013855,0.9195106029510498,0.8864522576332092,0.9611466526985168,0.4459398686885834,0.448845237493515,0.9721670150756836,0.0,0.5827087759971619
90,,,,,,,,,,,,,,,,,,,-25.150524139404297,3.3749998692655936e-05,-0.029561540111899376,3.7755980491638184,,,,,,,,,,,,,,7.763336181640625,0.016435861587524414,24.0,0.1017489805817604,148.52999877929688,18.747989654541016,-0.06314483284950256,0.0,0.9737409949302673,0.9470970034599304,0.9316137433052063,0.9791590571403503,0.4696584641933441,0.4687635898590088,0.9816948771476746,0.0,0.7004457116127014
91,,,,,,,,,,,,,,,,,,,-25.136262893676758,1.4999999621068127e-05,-0.03786120563745499,0.08403564989566803,,,,,,,,,,,,,,8.915498733520508,0.018619298934936523,21.0,0.10177420824766159,148.52999877929688,18.747989654541016,-0.06281264871358871,0.0,0.9916622042655945,0.9974516034126282,0.9940512776374817,0.9994676113128662,0.49667486548423767,0.4995424747467041,0.9931211471557617,0.0,0.7616243958473206
92,,,,,,,,,,,,,,,,,,,-25.132671356201172,2.2500000341096893e-05,-0.03368506580591202,0.048127226531505585,,,,,,,,,,,,,,8.39161205291748,0.016590118408203125,22.0,0.1017976924777031,148.52999877929688,18.747989654541016,-0.060661207884550095,0.0,0.9909350275993347,0.9965535998344421,0.9901086688041687,0.9991641044616699,0.49493348598480225,0.4993610084056854,0.988743782043457,0.0,0.7558895945549011
93,,,,,,,,,,,,,,,,,,,-25.12778091430664,1.4999999621068127e-05,-0.03868444636464119,0.032296374440193176,,,,,,,,,,,,,,8.68268871307373,0.023042678833007812,22.0,0.1018030047416687,148.52999877929688,18.747989654541016,-0.06381385028362274,0.0,0.9835394024848938,0.9933571815490723,0.9911577701568604,0.9991590976715088,0.49385008215904236,0.4993058741092682,0.9913719296455383,0.0,0.7793821692466736
94,,,,,,,,,,,,,,,,,,,-25.125377655029297,3.3749998692655936e-05,-0.024071605876088142,0.032032184302806854,,,,,,,,,,,,,,8.402647018432617,0.01642012596130371,22.0,0.1018361747264862,148.52999877929688,18.747989654541016,-0.06125703826546669,0.0,0.9760792851448059,0.9899503588676453,0.9849177002906799,0.9988691210746765,0.49045228958129883,0.49897363781929016,0.9853568077087402,0.0,0.7398819327354431
95,,,,,,,,,,,,,,,,,,,-25.113351821899414,2.2500000341096893e-05,-0.024039097130298615,0.051676828414201736,,,,,,,,,,,,,,9.893028259277344,0.022516965866088867,19.0,0.10187256336212158,148.7100067138672,18.866060256958008,-0.06544605642557144,0.0,0.9712277054786682,0.9875043034553528,0.9730588793754578,0.997838020324707,0.4863238036632538,0.4975685179233551,0.9761018753051758,0.0,0.7400421500205994
96,,,,,,,,,,,,,,,,,,,-25.103687286376953,2.2500000341096893e-05,-0.04088688641786575,0.0461907684803009,,,,,,,,,,,,,,7.847354888916016,0.01645803451538086,24.0,0.10191141068935394,149.0800018310547,18.958721160888672,-0.06098064407706261,0.0,0.974222719669342,0.9895504117012024,0.9630526900291443,0.9965073466300964,0.4851047992706299,0.49455657601356506,0.9695385098457336,0.0,0.6151087880134583
97,,,,,,,,,,,,,,,,,,,-25.096141815185547,2.2500000341096893e-05,-0.03144514560699463,0.051985401660203934,,,,,,,,,,,,,,7.6662068367004395,0.018341064453125,24.0,0.10191713273525238,149.0800018310547,18.958721160888672,-0.06431687623262405,-2.1867398558583773e-08,0.9806007742881775,0.9864084720611572,0.9559235572814941,0.9944563508033752,0.4853252172470093,0.4885701835155487,0.9712326526641846,0.0,0.6428033709526062
98,,,,,,,,,,,,,,,,,,,-25.094377517700195,1.4999999621068127e-05,-0.02883017063140869,4.663190841674805,,,,,,,,,,,,,,7.248186111450195,0.016724109649658203,26.0,0.10193989425897598,148.30999755859375,18.875049591064453,-0.06298746913671494,0.0,0.9653134942054749,0.9354696273803711,0.8874654173851013,0.9706640243530273,0.45326101779937744,0.4510709047317505,0.9612773060798645,0.0,0.5459794998168945
99,,,,,,,,,,,,,,,,,,,-25.084354400634766,1.4999999621068127e-05,-0.0292429868131876,5.572937488555908,,,,,,,,,,,,,,7.520646095275879,0.018645048141479492,25.0,0.10198520869016647,150.1300048828125,19.099275588989258,-0.06517290323972702,-3.8655875300719345e-07,0.9692885279655457,0.943976879119873,0.8977574706077576,0.9695445895195007,0.4613828659057617,0.4578564167022705,0.9519038200378418,0.0,0.6202904582023621
100,,,,,,,,,,,,,,,,,,,-25.073959350585938,1.4999999621068127e-05,-0.040084753185510635,0.03637833148241043,,,,,,,,,,,,,,7.563571929931641,0.01691293716430664,25.0,0.10200627893209457,149.9499969482422,19.07425308227539,-0.0647873505949974,0.0,0.9855780005455017,0.989480197429657,0.9427931904792786,0.9925219416618347,0.47902730107307434,0.48393917083740234,0.963265597820282,0.0,0.6898987889289856
101,,,,,,,,,,,,,,,,,,,-25.0682315826416,3.3749998692655936e-05,-0.021418364718556404,0.12621669471263885,,,,,,,,,,,,,,7.412208557128906,0.018578767776489258,25.0,0.10202907770872116,148.9600067138672,18.96982192993164,-0.06112705171108246,0.0,0.9664130806922913,0.9531910419464111,0.8762189745903015,0.9675680994987488,0.44393274188041687,0.45101630687713623,0.9511796832084656,0.0,0.630636990070343
102,,,,,,,,,,,,,,,,,,,-25.060317993164062,2.2500000341096893e-05,-0.02538503333926201,1.7386478185653687,,,,,,,,,,,,,,7.764446258544922,0.016572952270507812,24.0,0.10206584632396698,149.02999877929688,18.973243713378906,-0.061656851321458817,0.0,0.9693354964256287,0.9443590044975281,0.8899383544921875,0.9704582095146179,0.4602759778499603,0.447042316198349,0.9605215191841125,0.0,0.6430112719535828
103,,,,,,,,,,,,,,,,,,,-25.056299209594727,2.2500000341096893e-05,-0.03070564940571785,7.171761989593506,,,,,,,,,,,,,,9.29526424407959,0.018739938735961914,20.0,0.10205354541540146,148.57000732421875,18.897987365722656,-0.05865703150629997,-7.54034701344608e-08,0.9627893567085266,0.9191891551017761,0.8897757530212402,0.9602482914924622,0.453803688287735,0.44556930661201477,0.9664793014526367,0.0,0.7763031125068665
104,,,,,,,,,,,,,,,,,,,-25.057798385620117,2.2500000341096893e-05,-0.039529770612716675,0.05362404137849808,,,,,,,,,,,,,,7.538348197937012,0.016747713088989258,25.0,0.10207880288362503,148.57000732421875,18.897987365722656,-0.0629241019487381,0.0,0.9774128794670105,0.9916310906410217,0.9689550399780273,0.9972794651985168,0.4894549548625946,0.4932136535644531,0.973061740398407,0.0,0.800661027431488
105,,,,,,,,,,,,,,,,,,,-25.053300857543945,1.4999999621068127e-05,-0.03433193638920784,0.07127787172794342,,,,,,,,,,,,,,7.122419834136963,0.016857147216796875,26.0,0.10207671672105789,148.58999633789062,18.91428565979004,-0.06273170560598373,0.0,0.9813399910926819,0.9852768778800964,0.9359144568443298,0.9921217560768127,0.48164984583854675,0.4796861708164215,0.9573850631713867,0.0,0.6054138541221619
106,,,,,,,,,,,,,,,,,,,-25.054901123046875,2.2500000341096893e-05,-0.02931942790746689,4.208097457885742,,,,,,,,,,,,,,7.274860382080078,0.016319990158081055,26.0,0.10208120197057724,148.72999572753906,18.9126033782959,-0.06538417190313339,-7.899456200277655e-09,0.9562835097312927,0.8790839314460754,0.8151828646659851,0.948313295841217,0.4308438003063202,0.409800261259079,0.9421768188476562,0.0,0.5243181586265564
107,,,,,,,,,,,,,,,,,,,-25.045955657958984,1.4999999621068127e-05,-0.03764096274971962,7.686605453491211,,,,,,,,,,,,,,7.669791221618652,0.018170833587646484,24.0,0.10213970392942429,150.7899932861328,19.167856216430664,-0.06551028043031693,-3.225819966701238e-08,0.9567268490791321,0.9027867317199707,0.8862459659576416,0.9606229662895203,0.4513189494609833,0.4441734850406647,0.9729380011558533,0.0,0.7888911366462708
108,,,,,,,,,,,,,,,,,,,-25.028358459472656,2.2500000341096893e-05,-0.02779993787407875,0.06088533625006676,,,,,,,,,,,,,,7.776920318603516,0.017293214797973633,24.0,0.10220032930374146,150.7899932861328,19.167856216430664,-0.061602234840393066,0.0,0.9792181849479675,0.9929701685905457,0.9782554507255554,0.9987133145332336,0.4935851991176605,0.4978731870651245,0.9779624938964844,0.0,0.8122811317443848
109,,,,,,,,,,,,,,,,,,,-25.013635635375977,1.4999999621068127e-05,-0.04022737592458725,0.047184888273477554,,,,,,,,,,,,,,7.457123756408691,0.016388893127441406,25.0,0.10223379731178284,150.7899932861328,19.167856216430664,-0.06072566285729408,0.0,0.9794991612434387,0.9927144050598145,0.9611296057701111,0.9968000054359436,0.49090179800987244,0.4925830662250519,0.96528559923172,0.0,0.643520176410675
110,,,,,,,,,,,,,,,,,,,-25.00747299194336,2.2500000341096893e-05,-0.03333689644932747,0.03874852880835533,,,,,,,,,,,,,,7.412049293518066,0.016316890716552734,25.0,0.1022445410490036,150.6999969482422,19.191238403320312,-0.06384007632732391,0.0,0.9775902628898621,0.9791471362113953,0.9320828318595886,0.990504264831543,0.4795278310775757,0.47567418217658997,0.9602392315864563,0.0,0.5261096358299255
111,,,,,,,,,,,,,,,,,,,-25.003009796142578,3.3749998692655936e-05,-0.02728610299527645,3.852834701538086,,,,,,,,,,,,,,8.76179313659668,0.02615809440612793,21.0,0.1022728681564331,152.19000244140625,19.4055118560791,-0.06473223119974136,0.0,0.9551215767860413,0.8812758326530457,0.8259884715080261,0.9496411681175232,0.43251678347587585,0.40593600273132324,0.9513115882873535,0.0,0.45673060417175293
112,,,,,,,,,,,,,,,,,,,-24.994035720825195,1.4999999621068127e-05,-0.032129716128110886,3.887120246887207,,,,,,,,,,,,,,7.624787330627441,0.016380786895751953,25.0,0.10229843109846115,152.7100067138672,19.44812774658203,-0.0647563561797142,-1.90638260733067e-07,0.9665848612785339,0.9306245446205139,0.9002764225006104,0.9620895385742188,0.4603034555912018,0.4447016417980194,0.969353437423706,0.0,0.6687237620353699
113,,,,,,,,,,,,,,,,,,,-24.985246658325195,2.2500000341096893e-05,-0.026043877005577087,2.8153600692749023,,,,,,,,,,,,,,7.430801868438721,0.016506195068359375,25.0,0.10235118120908737,152.02999877929688,19.362272262573242,-0.06429130584001541,0.0,0.9674386978149414,0.9532408714294434,0.9265816807746887,0.9743072986602783,0.47094467282295227,0.4731191098690033,0.967419445514679,0.0,0.702769935131073
114,,,,,,,,,,,,,,,,,,,-24.968704223632812,1.4999999621068127e-05,-0.030902566388249397,0.06335072964429855,,,,,,,,,,,,,,7.945655822753906,0.021162986755371094,24.0,0.10240178555250168,152.02999877929688,19.362272262573242,-0.0629066675901413,0.0,0.9794251322746277,0.9722580313682556,0.9381353855133057,0.990902841091156,0.48256680369377136,0.4777625799179077,0.9642901420593262,0.0,0.6499528288841248
