iteration,Episode_Reward/action_rate_l2,Episode_Reward/joint_limit,Episode_Reward/lane,Episode_Reward/loaded_slip,Episode_Reward/motion_body_ang_vel,Episode_Reward/motion_body_lin_vel,Episode_Reward/motion_body_ori,Episode_Reward/motion_body_pos,Episode_Reward/motion_global_root_ori,Episode_Reward/motion_global_root_pos,Episode_Reward/motion_joint_pos,Episode_Reward/motion_joint_vel,Episode_Termination/anchor_ori,Episode_Termination/anchor_pos,Episode_Termination/clip_end,Episode_Termination/ee_body_pos,Episode_Termination/fallen,Episode_Termination/incidental_bat_support,Episode_Termination/time_out,Loss/entropy,Loss/learning_rate,Loss/surrogate,Loss/value,Metrics/motion/error_anchor_ang_vel,Metrics/motion/error_anchor_lin_vel,Metrics/motion/error_anchor_pos,Metrics/motion/error_anchor_rot,Metrics/motion/error_body_ang_vel,Metrics/motion/error_body_lin_vel,Metrics/motion/error_body_pos,Metrics/motion/error_body_rot,Metrics/motion/error_joint_pos,Metrics/motion/error_joint_vel,Metrics/motion/sampling_entropy,Metrics/motion/sampling_top1_bin,Metrics/motion/sampling_top1_prob,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_reward,reward/action_rate_l2,reward/joint_limit,reward/lane,reward/loaded_slip,reward/motion_body_ang_vel,reward/motion_body_lin_vel,reward/motion_body_ori,reward/motion_body_pos,reward/motion_global_root_ori,reward/motion_global_root_pos,reward/motion_joint_pos,reward/motion_joint_vel
50,,,,,,,,,,,,,,,,,,,,-25.441923141479492,2.60122942563612e-05,-0.052075065672397614,0.5751422047615051,,,,,,,,,,,,,,7.247732162475586,0.016060829162597656,26.0,0.1006990298628807,74.45999908447266,8.134039878845215,-0.06475130468606949,0.0,0.17443948984146118,-0.27750423550605774,0.8634198307991028,0.847571611404419,0.8348455429077148,0.9256646633148193,0.40828821063041687,0.4605816900730133,0.953475296497345,0.0
51,,,,,,,,,,,,,,,,,,,,-25.436046600341797,3.9018443203531206e-05,-0.042120154947042465,0.3376063108444214,,,,,,,,,,,,,,7.462765216827393,0.015984058380126953,25.0,0.1007046326994896,74.66999816894531,8.155107498168945,-0.06156621500849724,0.0,0.2714764177799225,-0.04125500097870827,0.9391381144523621,0.9366766810417175,0.9261968731880188,0.9632266163825989,0.46005213260650635,0.48217418789863586,0.9779487252235413,0.0
52,,,,,,,,,,,,,,,,,,,,-25.43634796142578,1.7341530110570602e-05,-0.05132081359624863,0.1538117229938507,,,,,,,,,,,,,,7.493621826171875,0.022097110748291016,25.0,0.10070710629224777,74.66999816894531,8.155107498168945,-0.06245933473110199,0.0,0.36977922916412354,-0.08099807053804398,0.9728735089302063,0.9850727915763855,0.9874656200408936,0.9973931312561035,0.49215641617774963,0.496700644493103,0.9926316738128662,0.0
53,,,,,,,,,,,,,,,,,,,,-25.43204116821289,2.60122942563612e-05,-0.05111745744943619,0.6678637266159058,,,,,,,,,,,,,,7.062262058258057,0.01624584197998047,27.0,0.10073826462030411,74.45999908447266,8.14438247680664,-0.06096547842025757,0.0,0.3343088924884796,-0.3014465570449829,0.8878239989280701,0.8580141067504883,0.8397764563560486,0.9421260356903076,0.40964773297309875,0.4553031921386719,0.9524273872375488,0.0
54,,,,,,,,,,,,,,,,,,,,-25.424314498901367,2.60122942563612e-05,-0.04312523826956749,3.300422191619873,,,,,,,,,,,,,,6.996875762939453,0.015897274017333984,27.0,0.10077313333749771,72.55999755859375,7.930723190307617,-0.06743323057889938,0.0,0.12444499135017395,-0.20572006702423096,0.898518979549408,0.8562536239624023,0.8381776213645935,0.9142189025878906,0.4128737449645996,0.4330812394618988,0.9642090797424316,0.0
55,,,,,,,,,,,,,,,,,,,,-25.40997314453125,2.60122942563612e-05,-0.059855639934539795,0.3492991328239441,,,,,,,,,,,,,,6.963348388671875,0.0158388614654541,27.0,0.10083092004060745,73.08999633789062,7.9895339012146,-0.06505943089723587,0.0,0.19060926139354706,-0.23186929523944855,0.9398899078369141,0.9443375468254089,0.9457054138183594,0.9842965006828308,0.4658616781234741,0.4834895431995392,0.9781492352485657,0.0
56,,,,,,,,,,,,,,,,,,,,-25.395137786865234,1.7341530110570602e-05,-0.047102127224206924,1.1493768692016602,,,,,,,,,,,,,,6.7872467041015625,0.015983104705810547,28.0,0.1008722186088562,72.5999984741211,7.929183483123779,-0.06392983347177505,0.0,0.12602509558200836,-0.17666320502758026,0.8897411227226257,0.8494623303413391,0.8167698979377747,0.9241421818733215,0.3952658474445343,0.44549623131752014,0.9542338252067566,0.0
57,,,,,,,,,,,,,,,,,,,,-25.385120391845703,2.60122942563612e-05,-0.03655179589986801,1.1049542427062988,,,,,,,,,,,,,,7.361104965209961,0.016588211059570312,26.0,0.10090762376785278,72.69999694824219,7.949975967407227,-0.0630495473742485,0.0,0.12715773284435272,-0.03235155716538429,0.9264572262763977,0.895359992980957,0.8727176785469055,0.9444794654846191,0.42652058601379395,0.45753881335258484,0.9642208218574524,0.0
58,,,,,,,,,,,,,,,,,,,,-25.370811462402344,1.7341530110570602e-05,-0.03906721621751785,2.031552791595459,,,,,,,,,,,,,,7.095843315124512,0.015849828720092773,26.0,0.10097433626651764,73.12000274658203,8.008095741271973,-0.06313394010066986,0.0,0.24570830166339874,-0.17588980495929718,0.9312093257904053,0.8660733699798584,0.8347410559654236,0.9299322962760925,0.4049130380153656,0.4257228672504425,0.9564120769500732,0.0
59,,,,,,,,,,,,,,,,,,,,-25.348127365112305,2.60122942563612e-05,-0.04646968096494675,0.7104601263999939,,,,,,,,,,,,,,7.128833770751953,0.01607513427734375,26.0,0.10106766223907471,72.19999694824219,7.885671615600586,-0.06756273657083511,0.0,0.2934828996658325,-0.2636166214942932,0.8908057808876038,0.8928489685058594,0.8974089622497559,0.955498993396759,0.4460560977458954,0.48213741183280945,0.9580547213554382,0.0
60,,,,,,,,,,,,,,,,,,,,-25.324731826782227,1.7341530110570602e-05,-0.054903529584407806,0.2304864376783371,,,,,,,,,,,,,,6.986181259155273,0.01795196533203125,27.0,0.10112707316875458,71.52999877929688,7.799881935119629,-0.06402657181024551,0.0,0.2960578203201294,-0.08845969289541245,0.9465827941894531,0.9574874043464661,0.9579296112060547,0.9802536368370056,0.47541165351867676,0.49010905623435974,0.9847118854522705,0.0
61,,,,,,,,,,,,,,,,,,,,-25.30859375,2.60122942563612e-05,-0.05103013291954994,0.30992963910102844,,,,,,,,,,,,,,7.19179105758667,0.01781296730041504,26.0,0.10119377076625824,71.52999877929688,7.799881935119629,-0.06679388135671616,0.0,0.299173504114151,-0.26850807666778564,0.9273872375488281,0.8974204063415527,0.8589741587638855,0.9584319591522217,0.41068339347839355,0.4581582546234131,0.960761547088623,0.0
62,,,,,,,,,,,,,,,,,,,,-25.28687286376953,1.7341530110570602e-05,-0.05052175745368004,1.9235868453979492,,,,,,,,,,,,,,5.984284400939941,0.015890836715698242,31.0,0.1012752577662468,71.63999938964844,7.806859016418457,-0.06750592589378357,0.0,0.2922329604625702,-0.19509845972061157,0.8080155253410339,0.6836368441581726,0.6354268789291382,0.8419780731201172,0.2956242561340332,0.34642770886421204,0.907795250415802,0.0
63,,,,,,,,,,,,,,,,,,,,-25.26753807067871,2.60122942563612e-05,-0.039676278829574585,2.718214988708496,,,,,,,,,,,,,,6.566751003265381,0.016489267349243164,29.0,0.10132353007793427,73.72000122070312,8.060853004455566,-0.06899737566709518,0.0,0.2884165048599243,-0.5222571492195129,0.8608353137969971,0.833189070224762,0.8526650071144104,0.9262714385986328,0.42142200469970703,0.4337455928325653,0.9584498405456543,0.0
64,,,,,,,,,,,,,,,,,,,,-25.257266998291016,1.7341530110570602e-05,-0.05963077023625374,0.9889305830001831,,,,,,,,,,,,,,6.71092414855957,0.01639699935913086,28.0,0.10135181248188019,72.55000305175781,7.882071018218994,-0.06710131466388702,-4.4143020204501227e-05,0.2713571786880493,-0.22533605992794037,0.8079781532287598,0.7764936089515686,0.7540206909179688,0.8860109448432922,0.36894527077674866,0.43819379806518555,0.9327529072761536,0.0
65,,,,,,,,,,,,,,,,,,,,-25.249404907226562,2.60122942563612e-05,-0.04931216686964035,0.5061355233192444,,,,,,,,,,,,,,6.934689044952393,0.016269683837890625,27.0,0.10137958824634552,72.19000244140625,7.853377342224121,-0.06725334376096725,0.0,0.28965601325035095,-0.2788180410861969,0.9299683570861816,0.9209197163581848,0.9129733443260193,0.9695625305175781,0.4489213228225708,0.4736473858356476,0.9714562892913818,0.0
66,,,,,,,,,,,,,,,,,,,,-25.237224578857422,1.7341530110570602e-05,-0.04884804040193558,0.954675018787384,,,,,,,,,,,,,,6.944693088531494,0.0157928466796875,27.0,0.10143648087978363,72.12000274658203,7.836664199829102,-0.06192532181739807,0.0,0.31766775250434875,-0.15291805565357208,0.8975527882575989,0.8711869120597839,0.8517653942108154,0.9326508641242981,0.4182704985141754,0.4502880871295929,0.9553518295288086,0.0
67,,,,,,,,,,,,,,,,,,,,-25.229717254638672,2.60122942563612e-05,-0.04307512193918228,0.4271949231624603,,,,,,,,,,,,,,7.28115701675415,0.01736593246459961,26.0,0.10142400860786438,71.72000122070312,7.802497386932373,-0.06547649949789047,0.0,0.351738840341568,-0.1502724140882492,0.9434358477592468,0.903554379940033,0.877352237701416,0.9587607979774475,0.42731818556785583,0.4553567171096802,0.9617430567741394,0.0
68,,,,,,,,,,,,,,,,,,,,-25.239458084106445,2.60122942563612e-05,-0.046424172818660736,1.132079005241394,,,,,,,,,,,,,,7.118427276611328,0.016186952590942383,26.0,0.10136786103248596,71.5199966430664,7.769617080688477,-0.06389080733060837,0.0,0.266964316368103,-0.11189278215169907,0.8976725935935974,0.8506793975830078,0.8211260437965393,0.9140608906745911,0.4020473062992096,0.4324357211589813,0.9527139663696289,0.0
69,,,,,,,,,,,,,,,,,,,,-25.255260467529297,3.9018443203531206e-05,-0.05137796700000763,0.22842229902744293,,,,,,,,,,,,,,7.428810119628906,0.018839120864868164,25.0,0.10130910575389862,71.33000183105469,7.759405136108398,-0.06374502182006836,0.0,0.2650449275970459,-0.13374246656894684,0.9577045440673828,0.9613511562347412,0.9653612971305847,0.9823417067527771,0.48167991638183594,0.49005961418151855,0.9858980774879456,0.0
70,,,,,,,,,,,,,,,,,,,,-25.272109985351562,1.7341530110570602e-05,-0.053643833845853806,0.49558383226394653,,,,,,,,,,,,,,7.122217178344727,0.015893936157226562,26.0,0.10126247256994247,70.79000091552734,7.686750411987305,-0.06459993869066238,0.0,0.21856176853179932,-0.15624555945396423,0.9181084036827087,0.895388662815094,0.8703805804252625,0.9530192017555237,0.4238518178462982,0.45960676670074463,0.9618701934814453,0.0
71,,,,,,,,,,,,,,,,,,,,-25.28070068359375,2.60122942563612e-05,-0.04106138274073601,0.9114875197410583,,,,,,,,,,,,,,7.022861480712891,0.019491910934448242,27.0,0.10125324875116348,71.69999694824219,7.80388069152832,-0.06608404964208603,0.0,0.10552340745925903,-0.16606327891349792,0.8814968466758728,0.8210241794586182,0.8062944412231445,0.9037511944770813,0.39946237206459045,0.420328289270401,0.9508635401725769,0.0
72,,,,,,,,,,,,,,,,,,,,-25.27968978881836,2.60122942563612e-05,-0.046733152121305466,0.31697577238082886,,,,,,,,,,,,,,7.301970958709717,0.018114089965820312,26.0,0.10126521438360214,70.5,7.673247814178467,-0.06394629925489426,0.0,0.09558907151222229,-0.14720647037029266,0.9607099890708923,0.9340313076972961,0.9125048518180847,0.9738237261772156,0.44512295722961426,0.46891340613365173,0.973771870136261,0.0
73,,,,,,,,,,,,,,,,,,,,-25.271516799926758,2.60122942563612e-05,-0.034572675824165344,1.7091728448867798,,,,,,,,,,,,,,7.333525657653809,0.015774011611938477,26.0,0.10131724178791046,70.4800033569336,7.682600498199463,-0.06169751286506653,0.0,0.08408043533563614,-0.07374923676252365,0.9170944094657898,0.8565664291381836,0.8235867619514465,0.9213128089904785,0.4017076790332794,0.4333050549030304,0.9626844525337219,0.0
74,,,,,,,,,,,,,,,,,,,,-25.259496688842773,3.9018443203531206e-05,-0.04119335114955902,0.29425179958343506,,,,,,,,,,,,,,7.607850074768066,0.016618013381958008,25.0,0.10132421553134918,69.91000366210938,7.615158557891846,-0.05998607352375984,0.0,0.14924760162830353,-0.12190243601799011,0.9811080098152161,0.9647538065910339,0.9570189118385315,0.9878527522087097,0.47319746017456055,0.4789671003818512,0.985396683216095,0.0
75,,,,,,,,,,,,,,,,,,,,-25.264591217041016,1.7341530110570602e-05,-0.04680185765028,0.35737770795822144,,,,,,,,,,,,,,6.9171247482299805,0.01614522933959961,27.0,0.10129784047603607,70.77999877929688,7.695327281951904,-0.06366930156946182,0.0,0.2508217990398407,-0.09580877423286438,0.8933199048042297,0.7998464107513428,0.7503926157951355,0.8928758502006531,0.3598537743091583,0.3916548788547516,0.9360256195068359,0.0
76,,,,,,,,,,,,,,,,,,,,-25.265295028686523,2.60122942563612e-05,-0.0334574356675148,4.415603160858154,,,,,,,,,,,,,,7.325264930725098,0.01574110984802246,26.0,0.10133379697799683,71.83000183105469,7.811707973480225,-0.062433745712041855,-5.905689613427967e-05,0.23185724020004272,-0.07363739609718323,0.9163856506347656,0.8726939558982849,0.865365207195282,0.9301617741584778,0.42932257056236267,0.4472954273223877,0.9623188972473145,0.0
77,,,,,,,,,,,,,,,,,,,,-25.263076782226562,3.9018443203531206e-05,-0.052104026079177856,0.31890183687210083,,,,,,,,,,,,,,7.315398216247559,0.015870094299316406,26.0,0.10127703100442886,71.91000366210938,7.8360443115234375,-0.06303403526544571,0.0,0.19767864048480988,-0.07011323422193527,0.9737980961799622,0.9826180934906006,0.983302116394043,0.9955212473869324,0.4903775453567505,0.4929192364215851,0.9914538264274597,0.0
78,,,,,,,,,,,,,,,,,,,,-25.281585693359375,2.60122942563612e-05,-0.040209390223026276,0.2026367038488388,,,,,,,,,,,,,,7.368391990661621,0.022404909133911133,25.0,0.10124140977859497,71.91000366210938,7.8360443115234375,-0.06278930604457855,0.0,0.2553822696208954,-0.14614614844322205,0.9527991414070129,0.9259552955627441,0.9065940976142883,0.9721980690956116,0.44348546862602234,0.46741119027137756,0.9711621403694153,0.0
79,-0.014278594404459,0.0,0.006020232103765011,-0.02572685480117798,0.21637733280658722,0.20979836583137512,0.20523282885551453,0.21980470418930054,0.10104069858789444,0.10527465492486954,0.2226451188325882,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,-25.291959762573242,2.60122942563612e-05,-0.03968479484319687,1.0929241180419922,1.6902762651443481,1.1550776958465576,0.32325369119644165,0.5693615078926086,1.8208811283111572,0.9198424816131592,0.182814359664917,0.5115797519683838,0.35592472553253174,1.8737261295318604,1.0,0.5,0.1111111119389534,6.925004959106445,0.016444921493530273,27.0,0.10118977725505829,72.9800033569336,7.9527363777160645,-0.06234810873866081,0.0,0.2577342689037323,-0.0555386058986187,0.9298074245452881,0.8644997477531433,0.8171119093894958,0.9209756851196289,0.3951071798801422,0.4187830686569214,0.9484232068061829,0.0
80,,,,,,,,,,,,,,,,,,,,-25.305360794067383,1.7341530110570602e-05,-0.039590589702129364,6.1607561111450195,,,,,,,,,,,,,,7.084321975708008,0.016244888305664062,27.0,0.10115943849086761,73.4800033569336,8.039650917053223,-0.061784904450178146,0.0,0.3978234827518463,-0.14482234418392181,0.8952057361602783,0.830482006072998,0.8136942982673645,0.9067761301994324,0.4027073085308075,0.41941606998443604,0.9506335258483887,0.0
81,,,,,,,,,,,,,,,,,,,,-25.31486701965332,2.60122942563612e-05,-0.0439283661544323,0.382461279630661,,,,,,,,,,,,,,7.298566818237305,0.016434907913208008,26.0,0.10111218690872192,73.8499984741211,8.092588424682617,-0.06488420069217682,0.0,0.5624208450317383,-0.1073773130774498,0.9430375695228577,0.9404066205024719,0.9382101893424988,0.9731890559196472,0.46781978011131287,0.484492689371109,0.9801257252693176,0.0
82,,,,,,,,,,,,,,,,,,,,-25.32386589050293,1.7341530110570602e-05,-0.04906472563743591,0.3772837519645691,,,,,,,,,,,,,,7.017743110656738,0.01638007164001465,27.0,0.10111938416957855,73.87000274658203,8.112929344177246,-0.06491269916296005,0.0,0.6201853156089783,-0.16832678020000458,0.9691383242607117,0.980494499206543,0.9856019616127014,0.9963443875312805,0.49178943037986755,0.4966178238391876,0.990175187587738,0.0
83,,,,,,,,,,,,,,,,,,,,-25.315574645996094,1.7341530110570602e-05,-0.05636663734912872,0.73139488697052,,,,,,,,,,,,,,6.575944900512695,0.016340017318725586,29.0,0.10114457458257675,74.1500015258789,8.150002479553223,-0.06588852405548096,-5.269579196465202e-05,0.6343578696250916,-0.1449374109506607,0.8958733677864075,0.895697295665741,0.8962070941925049,0.9569485783576965,0.44265440106391907,0.47198596596717834,0.9608120918273926,0.0
84,,,,,,,,,,,,,,,,,,,,-25.30918312072754,2.60122942563612e-05,-0.046963710337877274,0.43318435549736023,,,,,,,,,,,,,,6.289185047149658,0.015969038009643555,30.0,0.10117603093385696,74.43000030517578,8.187009811401367,-0.06937038153409958,0.0,0.4732002317905426,-0.2966005504131317,0.8849988579750061,0.8443472981452942,0.8685734868049622,0.9497513175010681,0.4048258066177368,0.4271463453769684,0.9573373794555664,0.0
85,,,,,,,,,,,,,,,,,,,,-25.29595184326172,2.60122942563612e-05,-0.04984090104699135,1.078713297843933,,,,,,,,,,,,,,6.572257995605469,0.016363859176635742,29.0,0.10124103724956512,73.80999755859375,8.096173286437988,-0.06765512377023697,0.0,0.3927779495716095,-0.38219714164733887,0.8486809730529785,0.7697391510009766,0.808436930179596,0.913659393787384,0.39058995246887207,0.39702722430229187,0.9360332489013672,0.0
86,-0.014890373684465885,0.0,0.1679944396018982,-0.05727486312389374,0.1918860226869583,0.18208840489387512,0.19123657047748566,0.20722170174121857,0.09165836870670319,0.09223282337188721,0.20952722430229187,0.0,0.0,0.0,0.25,0.5,0.25,0.0,0.0,-25.27736473083496,2.60122942563612e-05,-0.05112500861287117,0.7908372282981873,3.1737613677978516,1.2888103723526,0.4619244933128357,0.6293758153915405,2.8559646606445312,1.2252073287963867,0.21901512145996094,0.577829122543335,0.4034225344657898,4.876750946044922,1.0,0.5,0.1111111119389534,6.997173309326172,0.01649308204650879,27.0,0.10129523277282715,73.81999969482422,8.094330787658691,-0.06582445651292801,0.0,0.4415349066257477,-0.1768413782119751,0.8584253787994385,0.8360394835472107,0.8156261444091797,0.9198362231254578,0.39427220821380615,0.4440666139125824,0.9449211955070496,0.0
87,,,,,,,,,,,,,,,,,,,,-25.26374626159668,2.60122942563612e-05,-0.04761778190732002,0.8344804644584656,,,,,,,,,,,,,,6.8816328048706055,0.016815900802612305,27.0,0.1013372391462326,75.37000274658203,8.303533554077148,-0.06517044454813004,0.0,0.28975197672843933,-0.2383924275636673,0.9163702130317688,0.8567378520965576,0.8262479901313782,0.932744026184082,0.40199723839759827,0.43068036437034607,0.948854923248291,0.0
88,,,,,,,,,,,,,,,,,,,,-25.257118225097656,2.60122942563612e-05,-0.05033429339528084,0.8372084498405457,,,,,,,,,,,,,,7.178899765014648,0.01640009880065918,26.0,0.10133403539657593,75.55000305175781,8.283839225769043,-0.06463820487260818,-3.851842393487459e-06,0.15449737012386322,-0.17976582050323486,0.9043858647346497,0.8923622965812683,0.8866979479789734,0.9400274157524109,0.4394252300262451,0.4649643898010254,0.9627516865730286,0.0
89,,,,,,,,,,,,,,,,,,,,-25.255420684814453,1.7341530110570602e-05,-0.046470582485198975,0.2639591693878174,,,,,,,,,,,,,,7.522518157958984,0.015811681747436523,25.0,0.10135780274868011,74.75,8.188831329345703,-0.06439428776502609,0.0,0.038859423249959946,-0.14576388895511627,0.9628524780273438,0.9454336762428284,0.961307942867279,0.989212691783905,0.4676414430141449,0.46575236320495605,0.9851410388946533,0.0
90,-0.00920587033033371,0.0,0.0006424105959013104,-0.00039484765147790313,0.14351549744606018,0.13067521154880524,0.1263352632522583,0.13907483220100403,0.06199989467859268,0.06208516284823418,0.14505837857723236,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,-25.24456787109375,2.60122942563612e-05,-0.03398037329316139,6.531695365905762,1.1266103982925415,1.0624715089797974,0.3473151922225952,0.42543429136276245,1.3391553163528442,0.8596319556236267,0.1725153774023056,0.4171769320964813,0.16006317734718323,1.4486117362976074,1.0,0.5,0.1111111119389534,6.863948822021484,0.015928268432617188,27.0,0.10140519589185715,74.80999755859375,8.207711219787598,-0.06465916335582733,0.0,0.027468642219901085,-0.040430668741464615,0.9174249768257141,0.8109071850776672,0.7958537936210632,0.9220473766326904,0.3580799102783203,0.3629767596721649,0.9456409811973572,0.0
91,,,,,,,,,,,,,,,,,,,,-25.235530853271484,1.7341530110570602e-05,-0.04929518327116966,0.7373035550117493,,,,,,,,,,,,,,6.28628396987915,0.01642894744873047,30.0,0.10141423344612122,75.37999725341797,8.240882873535156,-0.0661613792181015,0.0,0.19213290512561798,-0.14270588755607605,0.8793795108795166,0.7641854286193848,0.7203030586242676,0.8764328360557556,0.34314703941345215,0.36038699746131897,0.9236231446266174,0.0
92,,,,,,,,,,,,,,,,,,,,-25.229694366455078,2.60122942563612e-05,-0.03638671338558197,3.5644640922546387,,,,,,,,,,,,,,6.997981071472168,0.01990818977355957,27.0,0.10145238786935806,76.33999633789062,8.329906463623047,-0.067807137966156,0.0,0.2958405017852783,-0.19929449260234833,0.9141228795051575,0.8879570364952087,0.8857837319374084,0.9431629776954651,0.4385884702205658,0.45919346809387207,0.9762648940086365,0.0
93,,,,,,,,,,,,,,,,,,,,-25.21995735168457,1.7341530110570602e-05,-0.04935004562139511,0.3911045789718628,,,,,,,,,,,,,,7.2314839363098145,0.016789913177490234,26.0,0.10147418826818466,75.9000015258789,8.268393516540527,-0.0648505687713623,-5.2028524805791676e-05,0.2929002344608307,-0.1566145271062851,0.897517204284668,0.8691455721855164,0.8425694108009338,0.9328356385231018,0.40988194942474365,0.45537254214286804,0.94997239112854,0.0
94,,,,,,,,,,,,,,,,,,,,-25.210063934326172,2.60122942563612e-05,-0.03863048553466797,1.0344923734664917,,,,,,,,,,,,,,6.745581150054932,0.015890836715698242,28.0,0.10153290629386902,76.6500015258789,8.343027114868164,-0.06534722447395325,0.0,0.21980173885822296,-0.08365584164857864,0.9331172108650208,0.8361592292785645,0.7912912368774414,0.9120510220527649,0.381680965423584,0.3973943293094635,0.9466158747673035,0.0
95,,,,,,,,,,,,,,,,,,,,-25.19603729248047,1.7341530110570602e-05,-0.03766372799873352,2.679717779159546,,,,,,,,,,,,,,6.879682540893555,0.016117095947265625,27.0,0.10155736654996872,77.4800033569336,8.432135581970215,-0.06697619706392288,0.0,0.3994778096675873,-0.2748508155345917,0.9152500629425049,0.918188750743866,0.9281867146492004,0.9646332859992981,0.4629928171634674,0.475680947303772,0.9750747680664062,0.0
96,,,,,,,,,,,,,,,,,,,,-25.192459106445312,1.7341530110570602e-05,-0.05445313826203346,1.605263590812683,,,,,,,,,,,,,,6.603487968444824,0.017683029174804688,28.0,0.1015702411532402,76.7300033569336,8.3280668258667,-0.07023421674966812,0.0,0.2954462766647339,-0.4915718138217926,0.8260720372200012,0.818289577960968,0.8150649666786194,0.9265937805175781,0.40162527561187744,0.4580393135547638,0.9388070106506348,0.0
97,,,,,,,,,,,,,,,,,,,,-25.184123992919922,2.60122942563612e-05,-0.04117409884929657,0.8429509401321411,,,,,,,,,,,,,,6.968865394592285,0.01662302017211914,27.0,0.10162030905485153,77.2699966430664,8.400763511657715,-0.06432763487100601,0.0,0.268145352602005,-0.15151982009410858,0.8736715316772461,0.8268679976463318,0.8085198998451233,0.9062833189964294,0.3979528844356537,0.4324526786804199,0.9513583779335022,0.0
98,,,,,,,,,,,,,,,,,,,,-25.16660499572754,2.60122942563612e-05,-0.04113266244530678,0.4015906751155853,,,,,,,,,,,,,,7.644474029541016,0.01697564125061035,25.0,0.10168404132127762,77.29000091552734,8.4031400680542,-0.06342993676662445,0.0,0.15260593593120575,-0.1358308047056198,0.9647939801216125,0.9626157283782959,0.954758882522583,0.9871271252632141,0.4725761413574219,0.49162963032722473,0.9823300838470459,0.0
99,,,,,,,,,,,,,,,,,,,,-25.149805068969727,2.60122942563612e-05,-0.032231591641902924,0.7260614037513733,,,,,,,,,,,,,,7.510716915130615,0.01738905906677246,25.0,0.10174866020679474,77.02999877929688,8.3699312210083,-0.061513472348451614,0.0,0.14253075420856476,-0.020260678604245186,0.9460835456848145,0.8978385329246521,0.8741686940193176,0.9394587874412537,0.4310842454433441,0.4501374661922455,0.9674396514892578,0.0
100,,,,,,,,,,,,,,,,,,,,-25.132535934448242,2.60122942563612e-05,-0.04567715898156166,0.17667116224765778,,,,,,,,,,,,,,7.2746381759643555,0.0158536434173584,26.0,0.10179568082094193,76.9000015258789,8.386458396911621,-0.06508024781942368,0.0,0.3341039717197418,-0.027192091569304466,0.9805752635002136,0.9628551602363586,0.951301097869873,0.9837935566902161,0.47190001606941223,0.47345754504203796,0.983436107635498,0.0
101,,,,,,,,,,,,,,,,,,,,-25.11603355407715,1.7341530110570602e-05,-0.037459488958120346,5.854273796081543,,,,,,,,,,,,,,6.767293930053711,0.016266822814941406,28.0,0.1018746942281723,77.87999725341797,8.50383472442627,-0.06681498140096664,0.0,0.4095846712589264,-0.2103494256734848,0.9248204231262207,0.8940264582633972,0.8907778263092041,0.9504044651985168,0.43713974952697754,0.4482041597366333,0.9709932208061218,0.0
102,,,,,,,,,,,,,,,,,,,,-25.093212127685547,2.60122942563612e-05,-0.03904714807868004,6.283659934997559,,,,,,,,,,,,,,6.6412458419799805,0.016350984573364258,28.0,0.10195217281579971,78.02999877929688,8.51276969909668,-0.0663808211684227,0.0,0.32452696561813354,-0.3160918653011322,0.8616090416908264,0.8159698843955994,0.816511332988739,0.9134445786476135,0.402250736951828,0.44017457962036133,0.9454947113990784,0.0
103,-0.018308470025658607,0.0,0.11359372735023499,-0.05818947032094002,0.25247177481651306,0.25052323937416077,0.2494906187057495,0.26476219296455383,0.12318698316812515,0.130735844373703,0.26634278893470764,0.0,0.0,0.0,0.3333333432674408,0.3333333432674408,0.6666666865348816,0.0,0.0,-25.07746124267578,1.7341530110570602e-05,-0.058424822986125946,0.7593393921852112,2.321885824203491,1.3287485837936401,0.30658769607543945,0.7047867774963379,2.711087465286255,1.2089484930038452,0.25207415223121643,0.6474125981330872,0.4882636070251465,4.430390357971191,1.0,0.5,0.1111111119389534,6.490751266479492,0.016221284866333008,29.0,0.10197295248508453,78.5999984741211,8.598353385925293,-0.07158074527978897,-3.714301055879332e-05,0.26131728291511536,-0.24299879372119904,0.8650078773498535,0.8556440472602844,0.8408028483390808,0.9332273602485657,0.4135734736919403,0.45496734976768494,0.9417555928230286,0.0
104,,,,,,,,,,,,,,,,,,,,-25.074804306030273,1.7341530110570602e-05,-0.05104672163724899,0.8570535182952881,,,,,,,,,,,,,,6.371510982513428,0.016439199447631836,30.0,0.10197550803422928,77.11000061035156,8.416411399841309,-0.07144617289304733,-3.84900595236104e-05,0.3149617612361908,-0.24957919120788574,0.8630864024162292,0.8124005198478699,0.8026869893074036,0.9102001786231995,0.39213109016418457,0.4237525463104248,0.9526433348655701,0.0
